"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902074","response to salt","7/981","23/18986",0.304347826086957,5.89026281966051,5.47754352644403,0.000113707348412291,0.00129801311572184,0.000859940594470278,"MAPK13/RNLS/SLC26A5/ANKH/GRP/TGFB1/RUNX2",7
"GO:0043009","chordate embryonic development","57/981","663/18986",0.085972850678733,1.66389453923183,4.06163423861144,0.000114973680000921,0.00130994964392604,0.00086784860790674,"VEGFA/INPP5B/NOG/CDKN1A/EDNRA/ATM/ALDH1A2/ADCY9/VASP/BRCA2/RAD51B/MED1/WNT9B/BCL2L11/SMAD3/NCOA1/STMN3/SH3PXD2A/CSF2/SUFU/KDM2B/MYBPHL/SETD2/AGBL4/SSBP3/RSPO3/CMIP/KDM8/CELF4/PPP2R3A/BPTF/ITPK1/MEGF8/OTUD7B/SATB2/ZMIZ1/ADAMTS3/FOXI3/APOB/BMP4/BMP5/COL11A1/EXT1/ERCC2/FGFR2/GNA12/HOXB3/HOXB6/IGF2/IL10/NF1/PAX2/PRRX1/HNF1B/TGFB1/TGFB2/RUNX2",57
"GO:0007044","cell-substrate junction assembly","15/981","96/18986",0.15625,3.02401885830785,4.64063524115066,0.000115569714605576,0.0013142180572772,0.000870676454459428,"FMN1/VEGFA/SLK/TNS1/MACF1/SMAD3/MYOC/FERMT2/PEAK1/BCL2/COL17A1/PTK2/ITGB3/KDR/WNT4",15
"GO:0007049","cell cycle","123/981","1720/18986",0.0715116279069767,1.38401607282555,3.8981720090517,0.000118385340186464,0.00134366229320622,0.0008901834174029,"HMGA2/E2F1/RUNX3/CDC27/STAT3/CDC25A/TFAP4/CDKN1A/PML/EDNRA/SRPK1/ATM/CAV2/KIF3A/TUBB3/NFIA/CEP250/BIN1/RAD50/BRCA2/DNM2/MORF4L1/KIF15/STAG1/ANAPC4/RAD51B/MED1/TTK/BCL2L11/SRPK2/TERT/GFI1B/MEN1/OVOL1/ASPM/CRADD/TNKS/TACC3/FANCA/MAD1L1/SPRY2/MAPK14/MAP2K6/EXOC6/DMRT1/RGS14/PDE3A/ZNF318/NEK7/NEK6/CENPW/CDK5RAP1/SPC24/GPSM1/SETD2/MARK4/MTMR3/SENP6/HORMAD2/KDM8/KLHDC8B/GMNN/RUVBL1/TACC2/USP8/RTEL1/TTC28/ZNF365/DOT1L/CEP120/PKHD1/KANK2/UBE2E2/SLC26A8/WNK1/DIS3L2/STK38/ATAD5/SPIRE2/CEP68/NANOS2/CCDC61/RMI2/PRDM11/ANKFN1/INO80D/ANKRD31/ACTB/BCL2/BMP4/SMARCA4/CCND1/CCND2/CCNE1/CD28/DRD2/EDN3/ERCC2/ETS1/MECOM/FES/FGFR2/NR3C1/HHEX/IGF2/IL10/INSR/IRF1/PRKCA/PRKCE/PTPRC/TGFA/TGFB1/TGFB2/TOP1/TTN/WNT4/PTPN11/BTN2A2/CCNI2/DCDC1/INS/PRDM7",123
"GO:0048736","appendage development","23/981","189/18986",0.121693121693122,2.35521468752865,4.37056891685581,0.000119894891541166,0.00135561157369211,0.000898099879293824,"FMN1/TBX5/NOG/AFF3/ALDH1A2/NFIA/PITX2/MED1/BCL2L11/FERMT2/LRP4/MEGF8/ZNRF3/BMP4/EXT1/FGFR2/GDF5/GNA12/PRRX1/RARB/TGFB2/WNT3/RUNX2",23
"GO:0060173","limb development","23/981","189/18986",0.121693121693122,2.35521468752865,4.37056891685581,0.000119894891541166,0.00135561157369211,0.000898099879293824,"FMN1/TBX5/NOG/AFF3/ALDH1A2/NFIA/PITX2/MED1/BCL2L11/FERMT2/LRP4/MEGF8/ZNRF3/BMP4/EXT1/FGFR2/GDF5/GNA12/PRRX1/RARB/TGFB2/WNT3/RUNX2",23
"GO:0060047","heart contraction","28/981","253/18986",0.110671936758893,2.14191375260382,4.26808577714424,0.000124479863633457,0.00140477655993954,0.000930671944235731,"TBX5/CAV1/ATP2B1/GPX1/EDNRA/KCNQ1/BIN1/SMAD7/HCN4/KCNH2/MAP2K6/RNLS/MTOR/KCND3/CTNNA3/ACE/ADRB1/ATP1B2/CACNA1D/CACNB2/EXT1/DRD2/EDN3/MYL4/SCN5A/TGFB2/TTN/PDE4B",28
"GO:0046503","glycerolipid catabolic process","12/981","66/18986",0.181818181818182,3.51885830784913,4.784740417455,0.000125719586782701,0.00141607489021273,0.000938157148147747,"GPLD1/PLA2G6/DGKD/PNPLA3/PNPLA1/APOB/APOC1/CPS1/SCARB1/LDLR/LPL/APOC2",12
"GO:0016185","synaptic vesicle budding from presynaptic endocytic zone membrane","5/981","11/18986",0.454545454545455,8.79714576962283,6.03787816533773,0.000129675942959684,0.00145375718214021,0.000963121867015855,"DNM1/AP3D1/DNM2/AP3S2/DNM3",5
"GO:0097278","complement-dependent cytotoxicity","5/981","11/18986",0.454545454545455,8.79714576962283,6.03787816533773,0.000129675942959684,0.00145375718214021,0.000963121867015855,"C3/IL13/IL4/CFH/CR1",5
"GO:0043549","regulation of kinase activity","43/981","460/18986",0.0934782608695652,1.80915215175287,4.10073326221249,0.000130233129707343,0.00145375718214021,0.000963121867015855,"HMGA2/CAV1/RELN/CDC25A/TFAP4/CDKN1A/PTPN22/RAD50/GCKR/FGF18/MEN1/PKIG/RGS14/CDK5RAP1/TAB2/MMD2/CBLC/TNFSF15/FERMT2/STK38/TRIB1/CHRNA3/ACTB/APOE/CCND1/CCND2/EDN3/PTK2/FBN1/FLT3/GHR/NRG1/HHEX/INSR/ITGB3/JAK2/MAPT/NF1/PTPN2/PTPRC/TGFB2/INS/MST1",43
"GO:0033555","multicellular organismal response to stress","15/981","97/18986",0.154639175257732,2.99284340616035,4.59301431956533,0.000130289558776717,0.00145375718214021,0.000963121867015855,"RELN/MTOR/PDE8B/LPAR5/ANKFN1/ADRB1/APOE/BCL2/EXT1/DBH/GRIA1/GRP/NTRK1/MEF2C/CRHR1",15
"GO:0051899","membrane depolarization","15/981","97/18986",0.154639175257732,2.99284340616035,4.59301431956533,0.000130289558776717,0.00145375718214021,0.000963121867015855,"TBX5/CAV1/SMAD7/MYOC/HCN4/KCNH2/CHRNA3/CHRNA4/CHRNA5/CHRNB4/BCL2/CACNA1D/CACNB2/KDR/SCN5A",15
"GO:0010001","glial cell differentiation","29/981","267/18986",0.108614232209738,2.1020895134904,4.23325490403199,0.000132188020297414,0.0014721727738939,0.000975322294521848,"RELN/STAT3/NOG/NAB1/NFIA/BIN1/MYOC/MMP24/IL33/MTOR/CRB1/ZNF365/EIF2B5/KDM4A/CLU/EGR2/ERCC2/FGF5/NR3C1/GRN/LDLR/LRP1/MAPT/NF1/PAX2/SOX6/TGFB1/PTPN11/ACAN",29
"GO:0002825","regulation of T-helper 1 type immune response","8/981","31/18986",0.258064516129032,4.99450856597942,5.1954784876199,0.000134352604179575,0.00149347763747183,0.000989436879982044,"IL4R/IL18R1/TBX21/IL33/IL23R/HLX/IL1R1/IL1RL1",8
"GO:0050728","negative regulation of inflammatory response","24/981","203/18986",0.118226600985222,2.28812461397087,4.3069185652884,0.000135478975507068,0.00150318354880365,0.000995867097873891,"STAT3/RORA/GPX1/MFHAS1/SMAD3/MAPK14/IL33/NDFIP1/ENPP3/ASH1L/APOE/CYP19A1/GNAS/GRN/IL10/IL13/IL2/IL2RA/IL4/LDLR/PPARG/PTPN2/PTPRC/INS",24
"GO:0048667","cell morphogenesis involved in neuron differentiation","52/981","593/18986",0.0876897133220911,1.69712221929992,4.02580957087235,0.000139498828006965,0.00154489746837564,0.00102350279150436,"RELN/VEGFA/NOVA2/NOG/EDNRA/BCL11A/BMPR1B/CUX2/TUBB3/MACF1/VASP/DNM2/NRXN3/ARHGEF25/LHX9/DNM3/TRIOBP/CELSR2/IGF2BP1/LHFPL5/TMEM106B/AUTS2/SYNE1/ZNF365/SEMA6D/LRP4/MEGF8/DCDC2/PHACTR1/KALRN/CHRNA3/ACTB/APOE/BCL2/BDNF/CAMK2B/CUX1/EXT1/DCC/DRD2/EDN3/EGR2/PTK2/FGFR2/MAPT/NCAM1/NTRK1/PAX2/PRKCQ/WNT3/MEF2C/PTPN11",52
"GO:0007622","rhythmic behavior","10/981","48/18986",0.208333333333333,4.03202514441047,4.90941338926135,0.000140857863770954,0.00155197670265917,0.00102819282187804,"KCNQ1/CSF2/MTOR/MTNR1B/ANKFN1/ADRB1/DRD2/EGR2/OPRL1/ZFHX3",10
"GO:1904894","positive regulation of receptor signaling pathway via STAT","10/981","48/18986",0.208333333333333,4.03202514441047,4.90941338926135,0.000140857863770954,0.00155197670265917,0.00102819282187804,"ERBB4/TSLP/TYK2/CYP1B1/MGAT5/GHR/IL10/IL7R/JAK2/TGFB1",10
"GO:0051052","regulation of DNA metabolic process","46/981","505/18986",0.0910891089108911,1.76291317205115,4.05603141793333,0.000140922412859382,0.00155197670265917,0.00102819282187804,"HMGA2/NFATC1/VEGFA/CDC25A/CDKN1A/PML/CCT3/ATM/RAD50/FAF1/MORF4L1/TNKS/TBX21/NEK7/SETD2/ZRANB3/SUPT3H/GMNN/RUVBL1/NDFIP1/NUCKS1/RTEL1/ZNF365/SMG6/ZBTB38/ATAD5/SPIRE2/RMI2/INO80D/ANKRD31/ACTB/SMARCA4/CD28/CYP1B1/ERCC1/ERCC2/FGFR4/IL10/IL2/IL4/IL7R/PRKCQ/PTPRC/TGFB1/KPNA2/PRDM7",46
"GO:0051047","positive regulation of secretion","33/981","322/18986",0.102484472049689,1.9834558474367,4.15454704752468,0.000144320612259886,0.00158645769328646,0.00105103666160416,"AP1G1/RPH3A/IL4R/GPLD1/HFE/SLC2A2/TCF7L2/GCK/MAP2K6/GIPR/PLA2G6/RAB27B/GPR158/SLC30A8/CADPS2/RAB3GAP1/BMP6/CYP19A1/DRD2/EDN3/GRP/IL13/JAK2/PCSK1/PRKCA/PRKCE/PPARG/RAB3D/TGFB1/TGFB2/TTN/PTPN11/INS",33
"GO:0002820","negative regulation of adaptive immune response","12/981","67/18986",0.17910447761194,3.46633803459765,4.7204581835653,0.000146047389611634,0.00160096589628097,0.00106064842327027,"ZBTB7B/IL4R/HFE/SMAD7/TBX21/IL33/NDFIP1/IL2/IL7R/PTPRC/IL1RL1/CR1",12
"GO:0032729","positive regulation of type II interferon production","13/981","77/18986",0.168831168831169,3.26751128585991,4.65375783657878,0.000146179837564738,0.00160096589628097,0.00106064842327027,"IL18R1/PTPN22/ZFPM1/TYK2/IL23R/CD226/BCL3/IL1R1/IL2/JAK2/PDE4B/BTN3A1/BTN3A2",13
"GO:0035162","embryonic hemopoiesis","7/981","24/18986",0.291666666666667,5.64483520217465,5.31467976394372,0.000153405773104191,0.00167392770063691,0.00110898600680584,"VEGFA/ZFPM1/MED1/THOC5/HSCB/SH2B3/KDR",7
"GO:0045063","T-helper 1 cell differentiation","7/981","24/18986",0.291666666666667,5.64483520217465,5.31467976394372,0.000153405773104191,0.00167392770063691,0.00110898600680584,"STAT4/RELB/IL4R/IL18R1/TBX21/MTOR/HLX",7
"GO:0090066","regulation of anatomical structure size","46/981","508/18986",0.0905511811023622,1.75250226749179,4.01287312851346,0.000161494047573806,0.00175895168146443,0.00116531484642345,"FMN1/CAV1/VAV2/VEGFA/CAPZB/ATP2B1/GPX1/EDNRA/BCL11A/DNM1/CLN3/BIN1/MACF1/VASP/DNM2/WNT9B/TRIOBP/VAV3/MTOR/SLC26A5/PLEKHH2/MTNR1B/KANK2/SEMA6D/WNK1/MEGF8/FCHSD2/PREX1/ACE/ADRB1/APOE/BDNF/CPS1/EXT1/DBH/DCC/EDN3/ELN/IL7R/MAPT/PAX2/PRKCE/HNF1B/TMOD1/WNT3/INS",46
"GO:0042327","positive regulation of phosphorylation","44/981","479/18986",0.0918580375782881,1.77779480271292,4.02446377552156,0.000161980173036671,0.00176101521455253,0.00116668194807211,"HMGA2/CAV1/RELN/VEGFA/CDKN1A/ERBB4/PIK3R3/RAD50/FGF18/SPRY2/TAB2/MMD2/MTOR/TNFSF15/FERMT2/LRP4/FNIP1/AKTIP/CHRNA3/BMP4/BMP6/C3/CCND1/CCND2/EDN3/PTK2/FBN1/FGFR3/FLT3/GHR/NRG1/INSR/ITGB3/JAK2/KDR/MAPT/NTRK1/PLAUR/PTPRC/TGFA/TGFB1/TGFB2/PTPN11/INS",44
"GO:0002790","peptide secretion","28/981","257/18986",0.108949416342412,2.10857657357497,4.17655500354528,0.000162633145705785,0.00176488181519112,0.00116924359156512,"GPLD1/KCNJ11/HNF4A/HFE/SLC2A2/TCF7L2/GCK/GIPR/PLA2G6/FOXO1/MTNR1B/SLC30A8/PDE8B/DRD2/EDN3/GNAS/GRP/JAK2/NOS2/PRKCA/PRKCE/HNF1A/HNF1B/MC4R/PTPN11/ADCY5/CRHR1/INS",28
"GO:0072078","nephron tubule morphogenesis","13/981","78/18986",0.166666666666667,3.22562011552837,4.59746872957501,0.000167244945623315,0.00181161678324817,0.00120020575652843,"FMN1/VEGFA/NOG/LAMA5/WNT9B/WNT2B/BCL2/BMP4/PAX2/HNF1B/TGFB1/WNT4/WT1",13
