type	DRC150
none	0.00106381
none	0.00119546
none	0.00120286
none	0.00144629
none	0.00124946
none	0.000959405
none	0.00104949
none	0.00131872
none	0.00137862
none	0.00160575
none	0.00159699
none	0.00144927
none	0.00146741
none	0.00166461
none	0.00118595
none	0.00181782
none	0.00271198
none	0.00280485
none	0.00112994
none	0.000985075
none	0.00158506
none	0.00159828
none	0.00105497
none	0.001242
none	0.00175989
none	0.0019586
none	0.00242765
none	0.00243241
none	0.00231991
none	0.00300998
none	0.00216688
none	0.00186713
none	0.00177106
none	0.00186172
none	0.000984813
none	0.00239246
none	0.00216563
none	0.00222469
none	0.00194315
none	0.00195585
none	0.00186799
none	0.00185494
none	0.00187144
none	0.00251917
none	0.00241133
none	0.00252019
none	0.00247245
none	0.00234307
none	0.00244726
none	0.00208101
none	0.00295487
none	0.00144672
none	0.00232482
none	0.00309451
none	0.00162296
none	0.0014192
none	0.00130255
none	0.00126799
none	0.00194421
none	0.00171577
none	0.00148476
none	0.00102371
none	0.00128629
none	0.00130558
none	0.00117988
none	0.0014131
none	0.00199925
none	0.00185771
none	0.00319852
none	0.00489904
none	0.00606257
none	0.00693424
none	0.0047799
none	0.00426818
none	0.00429259
none	0.00153232
none	0.00123326
none	0.00204237
none	0.00207221
none	0.00205835
none	0.00152951
none	0.0013319
none	0.00120532
none	0.00122002
none	0.00150402
none	0.00222399
none	0.000805808
none	0.00169047
none	0.00148709
none	0.00160493
none	0.0013198
none	0.00161044
none	0.00200291
none	0.00208155
none	0.00175574
none	0.00234896
none	0.00156249
none	0.00189028
none	0.0035495
none	0.00107653
none	0.00225399
none	0.00172449
none	0.00160125
none	0.00160246
none	0.00169477
none	0.00111209
none	0.00145959
none	0.00142968
none	0.00123431
none	0.000978901
none	0.00166669
none	0.00231366
none	0.00227289
none	0.000665846
none	0.00134751
none	0.00166778
none	0.00143384
none	0.00167588
none	0.00217971
none	0.00190275
none	0.00142056
none	0.0015338
none	0.00148281
none	0.00148474
none	0.0015413
none	0.00147411
none	0.0011938
none	0.00160893
none	0.00141314
none	0.00207558
none	0.00246041
none	0.00131785
none	0.00135057
none	0.000888172
none	0.00111384
none	0.00155919
none	0.00234293
none	0.00308735
none	0.00149033
none	0.00111893
none	0.00112578
none	0.00143175
none	0.00157594
none	0.001811
none	0.00192921
none	0.00211585
none	0.00240984
none	0.00249855
none	0.0015364
none	0.00304652
none	0.00274801
none	0.00294654
none	0.00456859
none	0.0029012
none	0.00135285
none	0.00153905
none	0.00159722
none	0.00166902
none	0.00192677
none	0.00166511
none	0.0017165
none	0.00234573
none	0.00234803
none	0.00273537
none	0.00278674
none	0.00273701
none	0.00197172
none	0.00142544
none	0.00300715
none	0.00329585
none	0.00258363
none	0.00264318
none	0.00405835
none	0.00340962
none	0.00253971
none	0.00166532
none	0.00140032
none	0.00192278
none	0.00234971
none	0.00232417
none	0.00235922
none	0.00231149
none	0.00209041
none	0.00207046
none	0.00193277
none	0.00166469
none	0.00182983
none	0.00144322
none	0.00119489
none	0.0011973
none	0.000991525
none	0.00178716
none	0.00177899
none	0.00258348
none	0.00209648
none	0.0014501
none	0.00201788
none	0.00198253
none	0.00212875
none	0.00178147
none	0.00163794
none	0.001337
none	0.00211126
none	0.00204676
none	0.00173344
none	0.00122907
none	0.00209488
none	0.00234586
none	0.00254165
none	0.00273905
none	0.00236675
none	0.00239957
none	0.00233294
none	0.0021716
none	0.00108243
none	0.00150621
none	0.00151636
none	0.0015651
none	0.00200827
none	0.00145881
none	0.0013613
none	0.00155618
none	0.00159841
none	0.00164347
none	0.00102942
none	0.00106947
none	0.00134281
none	0.00145303
none	0.00190684
none	0.00260388
none	0.00319018
none	0.00328393
none	0.00386441
none	0.00375322
none	0.00365003
none	0.00219362
none	0.0025556
none	0.00258711
none	0.00171173
none	0.00197542
none	0.00164499
none	0.00206486
none	0.00280552
none	0.00236345
none	0.00363985
none	0.0039851
none	0.0027743
none	0.002958
none	0.00123597
none	0.00126003
none	0.00131319
none	0.00186598
none	0.00204081
none	0.00153752
none	0.00176679
none	0.00150989
none	0.00145655
none	0.00199712
none	0.00116225
none	0.00191162
none	0.00170721
none	0.00189349
none	0.00129843
none	0.00131624
none	0.00207645
none	0.00128538
none	0.00101699
none	0.00133249
none	0.00127363
none	0.0015109
none	0.00149383
none	0.00197544
none	0.00241629
none	0.00194916
none	0.00113003
none	0.00124775
none	0.00153842
none	0.00248518
none	0.00190429
none	0.00189315
none	0.00188938
none	0.00131692
none	0.00153745
none	0.00161765
none	0.00151661
none	0.00188768
none	0.00195528
none	0.00219519
none	0.00215197
none	0.00164884
none	0.0012406
none	0.00267467
none	0.00191833
none	0.0014702
none	0.00137622
none	0.00144494
none	0.00149103
none	0.00141131
none	0.00165109
none	0.00107757
none	0.00157095
none	0.00164126
none	0.000861794
none	0.00161132
none	0.00203911
none	0.00188775
none	0.00153248
none	0.00174743
none	0.00229678
none	0.00125011
none	0.000805036
none	0.00116453
none	0.00102726
none	0.00220369
none	0.000974751
none	0.00138394
none	0.00195992
none	0.00168256
none	0.00215039
none	0.0020068
none	0.00187516
none	0.00132157
none	0.00196518
none	0.00148116
none	0.0015074
none	0.00184034
none	0.00174104
none	0.00419835
none	0.00193889
none	0.00117531
none	0.00208108
none	0.00156242
none	0.00164835
none	0.0017575
none	0.00113604
none	0.00108497
none	0.00137339
none	0.00168402
none	0.00133698
none	0.0016045
none	0.00159321
none	0.00119575
none	0.00136312
none	0.00116376
none	0.00169041
none	0.0015418
none	0.00110731
none	0.00095427
none	0.000944732
none	0.0025554
none	0.002908
none	0.00280238
none	0.00279537
none	0.00152873
none	0.00232625
none	0.00209639
none	0.0020086
none	0.00202356
none	0.00193004
none	0.00197947
none	0.00192535
none	0.0020672
none	0.00148578
none	0.00209208
none	0.00268199
none	0.00278122
none	0.0026073
none	0.00214361
none	0.00169688
none	0.0021721
none	0.00176699
none	0.00111142
none	0.00153509
none	0.00191655
none	0.00319753
none	0.0022943
none	0.00169793
none	0.00182358
none	0.00174686
none	0.00149886
none	0.0014468
none	0.00116488
none	0.00143941
none	0.00166572
none	0.00173607
none	0.0017309
none	0.00152627
none	0.00159152
none	0.0017003
none	0.00194992
none	0.00200079
none	0.00132143
none	0.00177928
none	0.00179656
none	0.00201303
none	0.00200975
none	0.000631018
none	0.000866085
none	0.00088136
none	0.00173167
none	0.00238246
none	0.00454721
none	0.0012513
none	0.00434331
none	0.00396396
none	0.00284732
none	0.00261663
none	0.000604573
none	0.000911184
none	0.00114292
none	0.0018127
none	0.00171375
none	0.00195211
none	0.00177689
none	0.00197529
none	0.00204285
none	0.00197219
none	0.00206546
none	0.000937429
none	0.00134959
none	0.00161014
none	0.00153325
none	0.00152615
none	0.0014966
none	0.00121496
none	0.00126625
none	0.00257986
none	0.00203407
none	0.00186216
none	0.0011477
none	0.00134225
none	0.00142644
none	0.00163262
none	0.00191367
none	0.0014149
none	0.00130475
none	0.00190472
none	0.001855
none	0.00114906
none	0.0011927
none	0.0013233
none	0.00136132
none	0.00142039
none	0.00139625
none	0.00148365
none	0.00193231
none	0.00186826
none	0.00181927
none	0.00140933
none	0.00188416
none	0.00126773
none	0.0017227
none	0.00167547
none	0.00178889
none	0.00197805
none	0.00208205
none	0.00190727
none	0.00157189
none	0.00175283
none	0.00156604
none	0.00115461
none	0.00169172
none	0.00138228
none	0.00129958
none	0.00132054
none	0.00199573
none	0.00108807
none	0.00113385
none	0.00123986
none	0.00203493
none	0.000849911
none	0.00073658
none	0.001653
none	0.00175083
none	0.00173691
none	0.00214127
none	0.00227325
none	0.00234634
none	0.0023222
none	0.00192493
none	0.0015054
none	0.00148027
none	0.00155507
none	0.00182551
none	0.00194076
none	0.00213645
none	0.00216224
none	0.00252794
none	0.00278199
none	0.00271954
none	0.00122815
none	0.00229405
none	0.00238459
none	0.00134234
none	0.00129938
none	0.00155591
none	0.00171449
none	0.0021152
none	0.00220471
none	0.00248278
none	0.00271721
none	0.00162787
none	0.001448
none	0.00157368
none	0.00173912
none	0.00183064
none	0.00279491
none	0.00165136
none	0.000817793
none	0.00139721
none	0.00141638
none	0.00164526
none	0.00169308
none	0.00246474
none	0.00170361
none	0.00192354
none	0.00167846
none	0.00358471
none	0.00171592
none	0.0016423
none	0.00179245
none	0.0013105
none	0.00122684
none	0.00165981
none	0.00166536
none	0.00174089
none	0.00120926
none	0.00168003
none	0.001597
none	0.00165432
none	0.00207295
none	0.00130589
none	0.00108309
none	0.0024096
none	0.0013757
none	0.00202839
none	0.00195902
none	0.000967768
none	0.00115583
none	0.00120144
none	0.00146907
none	0.00136728
none	0.00129544
none	0.00286591
none	0.00172761
none	0.00173326
none	0.0018184
none	0.00189503
none	0.00109908
none	0.00165014
none	0.00246499
none	0.00228933
none	0.00166998
none	0.00145761
none	0.00136542
none	0.00139179
none	0.00137737
none	0.00122444
none	0.00100808
none	0.00181825
none	0.00144109
none	0.0013325
none	0.00166106
none	0.00135983
none	0.00144577
none	0.00141155
none	0.00194627
none	0.00162674
none	0.000880918
none	0.00260023
none	0.00168813
none	0.00157219
none	0.00178115
none	0.0019412
none	0.00229142
none	0.00270704
none	0.00270178
none	0.00207387
none	0.00359487
none	0.00337115
none	0.00231039
none	0.00135344
none	0.00166043
none	0.00179483
none	0.00213682
none	0.0010432
none	0.000554362
none	0.00232251
none	0.00171216
none	0.00104137
none	0.0014005
none	0.00202393
none	0.00156731
none	0.00161071
none	0.00218493
none	0.00257759
none	0.00162392
none	0.00215872
none	0.0018865
none	0.00162388
none	0.00147675
none	0.00263381
none	0.0041549
none	0.00528185
none	0.00148799
none	0.00109195
none	0.000984687
none	0.00146595
none	0.0018217
none	0.00172836
none	0.00179079
none	0.00164049
none	0.0010793
none	0.00101394
none	0.00223703
none	0.00197906
none	0.00191882
none	0.00175346
none	0.00381237
none	0.00178514
none	0.00114969
none	0.00103517
none	0.00109393
none	0.00140351
none	0.00101491
none	0.00198648
none	0.00221244
none	0.00247364
none	0.00322294
none	0.00129231
none	0.00144307
none	0.00189265
none	0.0016614
none	0.00190851
none	0.00221071
none	0.00221478
none	0.00235489
none	0.00248644
none	0.00267333
none	0.0026301
none	0.00254557
none	0.0017015
none	0.00146254
none	0.00105262
none	0.00140104
none	0.00213085
none	0.00133611
none	0.00187728
none	0.00224842
none	0.00208864
none	0.00147178
none	0.00142357
none	0.00235827
none	0.00290087
none	0.00273991
none	0.00248301
none	0.00270011
none	0.00321129
none	0.00329997
none	0.00408584
none	0.00497106
none	0.00534028
none	0.00513351
none	0.00359101
none	0.00384335
none	0.00399025
none	0.00376028
none	0.00277997
none	0.00275572
none	0.00100578
none	0.00119315
none	0.00133312
none	0.00132892
none	0.00141179
none	0.0014826
none	0.0012208
none	0.00114346
none	0.00145992
none	0.0014709
none	0.00100374
none	0.00162968
none	0.00185058
none	0.00178473
none	0.00154634
none	0.00131265
none	0.000426472
none	0.00222868
none	0.00227645
none	0.0010508
none	0.00159454
none	0.00164758
none	0.00142004
none	0.00111423
none	0.0010354
none	0.00196512
none	0.00126394
none	0.00145322
none	0.0016252
none	0.00158373
none	0.0013057
none	0.000805517
none	0.000936819
none	0.00111417
none	0.00142896
none	0.00183507
none	0.00165873
none	0.00130333
none	0.00121015
none	0.00124096
none	0.0013153
none	0.00114235
none	0.00139838
none	0.00131239
none	0.00170045
none	0.00171947
none	0.00172681
none	0.00217687
none	0.00114959
none	0.00152233
none	0.000985766
none	0.00129352
none	0.00160776
none	0.00145114
none	0.00139547
none	0.00176124
none	0.00177521
none	0.00158786
none	0.00121789
none	0.00126315
none	0.00186071
none	0.00149667
none	0.00154022
none	0.00278155
none	0.00174001
none	0.00197339
none	0.00190506
none	0.00177942
none	0.00135069
none	0.00129111
none	0.00164551
none	0.00173717
none	0.00171446
none	0.00165647
none	0.00155016
none	0.00111245
none	0.00103872
none	0.00114824
none	0.00121943
none	0.00170087
none	0.00135022
none	0.00140953
none	0.00133577
none	0.00149008
none	0.00190958
none	0.00143292
none	0.00133282
none	0.00227966
none	0.00232898
none	0.00251102
none	0.00248482
none	0.00246586
none	0.00200921
none	0.00206218
none	0.00126473
none	0.0017215
none	0.000961395
none	0.00178415
none	0.000729901
none	0.00203579
none	0.00198866
none	0.00227219
none	0.00206865
none	0.00145692
none	0.00221791
none	0.00173361
none	0.00154402
none	0.00155896
none	0.00156495
none	0.00192933
none	0.00138498
none	0.00104711
none	0.000863954
none	0.000896836
none	0.00224221
none	0.000727636
none	0.00130582
none	0.00115238
none	0.00133229
none	0.00275429
none	0.0026056
none	0.000868153
none	0.00117513
none	0.001881
none	0.00119084
none	0.00145069
none	0.00100083
none	0.000877838
none	0.002247
none	0.00153059
none	0.00206493
none	0.00152953
none	0.00127779
none	0.00148643
none	0.00164832
none	0.00296551
none	0.00159203
none	0.00205653
none	0.00242525
none	0.0018476
none	0.00155596
none	0.00153707
none	0.00162816
none	0.00165582
none	0.00112226
none	0.00148686
none	0.00127245
none	0.00131361
none	0.00152586
none	0.000915102
none	0.00185399
none	0.00171653
none	0.00143252
none	0.00135457
none	0.00104982
none	0.000980304
none	0.000821852
none	0.00185565
none	0.00205814
none	0.00183155
none	0.00193121
none	0.00186682
none	0.00190463
none	0.00149985
none	0.00271911
none	0.00247274
none	0.00239588
none	0.00146699
none	0.00155355
none	0.00154919
none	0.00186539
none	0.0017199
none	0.00190265
none	0.00183136
none	0.0016106
none	0.00180822
none	0.0014619
none	0.00249941
none	0.002725
none	0.00275268
none	0.00126504
none	0.00183814
none	0.00134687
none	0.00130042
none	0.00208395
none	0.00310115
none	0.00204093
none	0.00189505
none	0.00163109
none	0.0021792
none	0.00154064
none	0.00188695
none	0.00188233
none	0.0018661
none	0.00347085
none	0.00273341
none	0.00179438
none	0.00163886
none	0.00235036
none	0.00199591
none	0.00171447
none	0.00169922
none	0.00203742
none	0.00220626
none	0.0022418
none	0.0016119
none	0.00152141
none	0.00140813
none	0.00143899
none	0.00102333
none	0.0010722
none	0.00170913
none	0.0014609
none	0.00140697
none	0.00160337
none	0.00157676
none	0.00107992
none	0.00247086
none	0.00186985
none	0.00180344
none	0.00213423
none	0.00193652
none	0.001941
none	0.00161563
none	0.00162082
none	0.00182178
none	0.00192373
none	0.00167755
none	0.00173818
none	0.00164477
none	0.00143183
none	0.00174334
none	0.00201173
none	0.00202951
none	0.00201081
none	0.00168406
none	0.0017352
none	0.0017043
none	0.00206154
none	0.00223073
none	0.00152666
none	0.00195717
none	0.00259026
none	0.00239469
none	0.00255892
none	0.00324261
none	0.00143471
none	0.00115768
none	0.00128343
none	0.00134283
none	0.00204904
none	0.00199142
none	0.00198056
none	0.00189427
none	0.00205152
none	0.00213127
none	0.00168712
none	0.00183828
none	0.00173332
none	0.00179552
none	0.00185853
none	0.00177503
none	0.00175683
none	0.00199175
none	0.00154708
none	0.00129115
none	0.00229481
none	0.00208235
none	0.00220184
none	0.00155896
none	0.00161108
none	0.00214171
none	0.00201091
none	0.00112767
none	0.0014672
none	0.00171304
none	0.00145057
none	0.00132705
none	0.00127012
none	0.0015769
none	0.00177629
none	0.00170662
none	0.00168318
none	0.00218092
none	0.00150529
none	0.00215792
none	0.00176196
none	0.00165699
none	0.00151166
none	0.00219657
none	0.00199675
none	0.00227647
none	0.00222831
none	0.0018301
none	0.00146937
none	0.00110977
none	0.00106735
none	0.00118562
none	0.00176916
none	0.00130652
none	0.00120436
none	0.00223983
none	0.00126448
none	0.00143176
none	0.00143218
none	0.0014539
none	0.00209277
none	0.00129178
none	0.0012468
none	0.00279258
none	0.00272503
none	0.0022027
none	0.00118828
none	0.00132855
none	0.00201158
none	0.0020476
none	0.0019409
none	0.00152063
none	0.00237682
none	0.00255651
none	0.00279364
none	0.00262294
none	0.00205418
none	0.00187742
none	0.00182078
none	0.00180799
none	0.00174715
none	0.00125233
none	0.00129267
none	0.00166375
none	0.00200405
none	0.00228308
none	0.00895658
none	0.0194595
none	0.0376375
none	0.0330848
none	0.0083933
none	0.00157936
none	0.0017471
none	0.00172866
none	0.00176144
none	0.00177577
none	0.00156814
none	0.00112611
none	0.0022043
none	0.00133722
none	0.00133868
none	0.00129417
none	0.00111861
none	0.00244624
none	0.00141217
none	0.00123274
none	0.00128521
none	0.00130272
none	0.00130786
none	0.00125097
none	0.00171579
none	0.00140346
none	0.0014267
none	0.00167901
none	0.00165997
none	0.00218979
none	0.001576
none	0.0011547
none	0.00122825
none	0.00144422
none	0.00133188
none	0.00129205
none	0.00231927
none	0.00212916
none	0.00236078
none	0.00309172
none	0.00310948
none	0.001679
none	0.0016961
none	0.00171568
none	0.00108215
none	0.00388164
none	0.00543809
none	0.00352226
none	0.00160821
none	0.0019097
none	0.00163112
none	0.00116903
none	0.00107342
none	0.00111264
none	0.00115082
none	0.00143057
none	0.00129778
none	0.00157622
none	0.00162374
none	0.0016349
none	0.00164278
none	0.00169654
none	0.00153596
none	0.00175786
none	0.0015817
none	0.00145585
none	0.00199078
none	0.00181592
none	0.00140035
none	0.00137622
none	0.00152979
none	0.00119844
none	0.00166151
none	0.00157448
none	0.00188228
none	0.00188125
none	0.00165705
none	0.00152679
none	0.00138955
none	0.00182487
none	0.00166748
none	0.00240322
none	0.00172664
none	0.00184328
none	0.00170958
none	0.00175836
none	0.00135173
none	0.00126475
none	0.00104968
none	0.00143777
none	0.00206794
none	0.00174531
none	0.00196946
none	0.00165188
none	0.00232886
none	0.00138235
none	0.000960017
none	0.00161101
none	0.00241392
none	0.00207052
none	0.00182716
none	0.00200334
none	0.00207393
none	0.00230133
none	0.00170546
none	0.00153019
none	0.00147069
none	0.00176972
none	0.00235871
none	0.00238677
none	0.0016283
none	0.00191235
none	0.00264437
none	0.00163305
none	0.0024828
none	0.00277344
none	0.00107692
none	0.00163232
none	0.00152709
none	0.00158224
none	0.00156402
none	0.00165956
none	0.00123976
none	0.00106638
none	0.0017512
none	0.00270648
none	0.00358003
none	0.00166235
none	0.00198007
none	0.00175075
none	0.00161661
none	0.00157493
none	0.00126079
none	0.00122423
none	0.00113409
none	0.00168291
none	0.00185522
none	0.0020161
none	0.00221574
none	0.00225899
none	0.00218561
none	0.00214166
none	0.00187765
none	0.00180312
none	0.00211445
none	0.00203811
none	0.00220039
none	0.00317303
none	0.00287673
none	0.00281254
none	0.00250211
none	0.00252533
none	0.0022588
none	0.00254692
none	0.00250828
none	0.00268864
none	0.00274316
none	0.00186984
none	0.00164975
none	0.00121179
none	0.000906546
none	0.00113065
none	0.0017169
none	0.00186835
none	0.00164832
none	0.00156797
none	0.00144834
none	0.00150019
none	0.00269583
none	0.00276149
none	0.00164648
none	0.00163134
none	0.00143224
none	0.00250323
none	0.0025605
none	0.00162669
none	0.00143754
none	0.00151536
none	0.00113993
none	0.00140887
none	0.00116254
none	0.00229034
none	0.0022499
none	0.00152986
none	0.00182587
none	0.00144764
none	0.00164081
none	0.00243036
none	0.00107616
none	0.00247392
none	0.00287798
none	0.00284132
none	0.0010774
none	0.001465
none	0.00110455
none	0.00252406
none	0.00256729
none	0.00253242
none	0.00113838
none	0.00176607
none	0.00236419
none	0.00242259
none	0.0019969
none	0.00139346
none	0.00103621
none	0.00102816
none	0.0014097
none	0.00148399
none	0.00117615
none	0.00127514
none	0.00080338
none	0.00106852
none	0.00129119
none	0.0013748
none	0.00150701
none	0.00176679
none	0.00255433
none	0.00271116
none	0.00245616
none	0.00208671
none	0.00133846
none	0.00194386
none	0.00181403
none	0.00179141
none	0.00107987
none	0.00131118
none	0.00120312
none	0.00249537
none	0.00185013
none	0.00310283
none	0.00124731
none	0.0016661
none	0.000915491
none	0.00151649
none	0.00168513
none	0.00180766
none	0.00186221
none	0.00181925
none	0.00158392
none	0.00145528
none	0.00185552
none	0.00148298
none	0.00145072
none	0.00116468
none	0.000986581
none	0.0011383
none	0.000799955
none	0.00110189
none	0.00212477
none	0.00235235
none	0.00252795
none	0.00135845
none	0.00141344
none	0.00147944
none	0.0018365
none	0.00146572
none	0.0010913
none	0.00133303
none	0.00135702
none	0.00136944
none	0.00179745
none	0.00171374
none	0.0014333
none	0.00136845
none	0.000758482
none	0.00154915
none	0.00215891
none	0.00176355
none	0.0013649
none	0.00194195
none	0.00176722
none	0.00160776
none	0.00112433
none	0.00133009
none	0.00193059
none	0.0017527
none	0.00193676
none	0.00196344
none	0.00178955
none	0.0012996
none	0.0011485
none	0.00156865
none	0.00106058
none	0.000967356
none	0.00194768
none	0.00196028
none	0.00190073
none	0.00183131
none	0.00117888
none	0.00128827
none	0.00187135
none	0.00194228
none	0.00180233
none	0.00133427
none	0.00141442
none	0.00172456
none	0.00175046
none	0.00120908
none	0.00166815
none	0.0016167
none	0.00184152
none	0.00192988
none	0.00193692
none	0.00227826
none	0.00235932
none	0.00214004
none	0.00224008
none	0.00101085
none	0.00147194
none	0.00166771
none	0.0016097
none	0.00145646
none	0.00297604
none	0.00298087
none	0.00297872
none	0.00306425
none	0.00361023
none	0.0038962
none	0.00351672
none	0.00299113
none	0.00302414
none	0.00304049
none	0.00319476
none	0.00325973
none	0.00223033
none	0.00189973
none	0.00150496
none	0.00175374
none	0.00175009
none	0.00169653
none	0.00168681
none	0.00168865
none	0.00219685
none	0.00228469
none	0.00236231
none	0.00116513
none	0.00124114
none	0.00123625
none	0.00164622
none	0.00152563
none	0.00212723
none	0.00117228
none	0.0017274
none	0.00169503
none	0.000949407
none	0.000881071
none	0.00173354
none	0.00201389
none	0.00139926
none	0.00151759
none	0.00234945
none	0.0024446
none	0.00171678
none	0.00155328
none	0.00222932
none	0.0017568
none	0.001463
none	0.00147748
none	0.00152812
none	0.00286092
none	0.00272019
none	0.00256362
none	0.00262934
none	0.00257218
none	0.00182067
none	0.00193556
none	0.00203556
none	0.0022936
none	0.002415
none	0.00268855
none	0.00306283
none	0.00191248
none	0.00211945
none	0.00190384
none	0.00191389
none	0.00198576
none	0.00216114
none	0.00166848
none	0.00168391
none	0.00147175
none	0.00165463
none	0.00201894
none	0.00140946
none	0.00153973
none	0.001745
none	0.00188163
none	0.00187058
none	0.00167658
none	0.0017402
none	0.00132068
none	0.00129022
none	0.00142377
none	0.00168802
none	0.00200513
none	0.00117119
none	0.00130543
none	0.0013983
none	0.00157597
none	0.00198945
none	0.00214527
none	0.00197777
none	0.00157059
none	0.00168846
none	0.00174248
none	0.00190139
none	0.00208176
none	0.00218313
none	0.00146149
none	0.00202146
none	0.00171147
none	0.00178238
none	0.00125349
none	0.00122868
none	0.00118079
none	0.00144573
none	0.00141283
none	0.00148837
none	0.00170184
none	0.00135615
none	0.00118023
none	0.000760018
none	0.000808823
none	0.00211273
none	0.0026799
none	0.00270135
none	0.00211028
none	0.00176841
none	0.00157472
none	0.00134235
none	0.00154561
none	0.00142433
none	0.00145849
none	0.0011207
none	0.00168666
none	0.00174764
none	0.00119605
none	0.00136027
none	0.00169943
none	0.00139954
none	0.00140753
none	0.00128794
none	0.0014197
none	0.00132284
none	0.00110461
none	0.00174056
none	0.00179661
none	0.00335135
none	0.00151501
none	0.00153499
none	0.00159689
none	0.00154587
none	0.00304943
none	0.00131752
none	0.00159889
none	0.00183653
none	0.00258435
none	0.00152182
none	0.00112806
none	0.000852487
none	0.00181075
none	0.0018278
none	0.00153146
none	0.000869801
none	0.000634247
none	0.00124717
none	0.00132722
none	0.00187769
none	0.00169152
none	0.00135431
none	0.00229267
none	0.00173676
none	0.00178796
none	0.00207258
none	0.00241662
none	0.0101145
none	0.00273079
none	0.00267103
none	0.00232781
none	0.00213624
none	0.00170227
none	0.00144488
none	0.00107501
none	0.0013024
none	0.000908722
none	0.00147036
none	0.00194943
none	0.00161295
none	0.00137455
none	0.0017964
none	0.00198748
none	0.00117241
none	0.00111555
none	0.000958092
none	0.00108349
none	0.000930811
none	0.000963881
none	0.00103149
none	0.00107556
none	0.00324634
none	0.00312359
none	0.00197836
none	0.00132714
none	0.00121847
none	0.00137676
none	0.00143243
none	0.00187677
none	0.0018018
none	0.00197512
none	0.00236468
none	0.00183809
none	0.00252705
none	0.00257441
none	0.00337447
none	0.00137721
none	0.00134958
none	0.0017887
none	0.00207467
none	0.00228435
none	0.00221396
none	0.0016818
none	0.00165724
none	0.00165774
none	0.00192759
none	0.0020509
none	0.00208153
none	0.00207395
none	0.00204029
none	0.00149297
none	0.000915829
none	0.00118641
none	0.00197462
none	0.00174199
none	0.00158229
none	0.00333019
none	0.00325023
none	0.00222232
none	0.00183243
none	0.00178309
none	0.00176853
none	0.00181051
none	0.00199339
none	0.00136946
none	0.00200107
none	0.00199021
none	0.00133548
none	0.00134117
none	0.00182096
none	0.00133506
none	0.00147934
none	0.00149216
none	0.00142283
none	0.00144569
none	0.00130436
none	0.00111668
none	0.000965
none	0.000951566
none	0.00253527
none	0.00188249
none	0.000943265
none	0.00157375
none	0.00179073
none	0.00170366
none	0.00129484
none	0.00120378
none	0.00170939
none	0.00136011
none	0.00139395
none	0.0014162
none	0.000809523
none	0.00165979
none	0.00127524
none	0.00165341
none	0.00181531
none	0.00191274
none	0.00219738
none	0.00146185
none	0.00141279
none	0.000936257
none	0.000814687
none	0.00161442
none	0.00144347
none	0.00229757
none	0.00246321
none	0.00249397
none	0.00379936
none	0.00434215
none	0.00252538
none	0.00295364
none	0.00291224
none	0.00244895
none	0.00225313
none	0.0021578
none	0.00217606
none	0.00164096
none	0.00164104
none	0.0017036
none	0.00211387
none	0.00197304
none	0.00194707
none	0.00160696
none	0.00145354
none	0.00139719
none	0.00122046
none	0.00143459
none	0.00159416
none	0.0015436
none	0.0017871
none	0.00166399
none	0.0015525
none	0.00159757
none	0.00170653
none	0.00170966
none	0.0017747
none	0.00138482
none	0.00130442
none	0.00114252
none	0.00131521
none	0.00163224
none	0.00161498
none	0.00153959
none	0.00152466
none	0.00182299
none	0.00180424
none	0.00232381
none	0.00242413
none	0.0023211
none	0.00159529
none	0.00155842
none	0.00119635
none	0.00126592
none	0.00146638
none	0.00182065
none	0.00105039
none	0.00208131
none	0.00215836
none	0.00227122
none	0.00171942
none	0.0026031
none	0.00204287
none	0.00156787
none	0.00152174
none	0.00170828
none	0.00191278
none	0.00165568
none	0.00155198
none	0.00157038
none	0.00174419
none	0.00159669
none	0.0013203
none	0.00164047
none	0.00112864
none	0.00124816
none	0.00118812
none	0.00120735
none	0.00129306
none	0.0016086
none	0.00158039
none	0.00160043
none	0.00148931
none	0.0018811
none	0.00177998
none	0.00129303
none	0.00124503
none	0.00198728
none	0.00163888
none	0.00196884
none	0.00147218
none	0.00167777
none	0.00204605
none	0.00200681
none	0.00168132
none	0.00152514
none	0.00139983
none	0.00106116
none	0.00130418
none	0.00146767
none	0.00170608
none	0.00178978
none	0.00174405
none	0.00212724
none	0.00409512
none	0.00473755
none	0.00456515
none	0.00183251
none	0.00160419
none	0.0019274
none	0.00248916
none	0.00175787
none	0.00200597
none	0.00204974
none	0.00235376
none	0.00241303
none	0.0023016
none	0.0011583
none	0.000867088
none	0.001337
none	0.0020695
none	0.00163683
none	0.00104505
none	0.00219945
none	0.00237205
none	0.00158269
none	0.00224543
none	0.00217084
none	0.00153219
none	0.00149896
none	0.00122954
none	0.00122342
none	0.00121378
none	0.00182164
none	0.0018448
none	0.00184203
none	0.00163727
none	0.0013483
none	0.00139473
none	0.00146673
none	0.00135236
none	0.00133373
none	0.00126559
none	0.00111663
none	0.0012077
none	0.00200261
none	0.00132692
none	0.000762339
none	0.00121009
none	0.00137056
none	0.00138824
none	0.00126899
none	0.00180439
none	0.00216976
none	0.00220806
none	0.00122927
none	0.00179882
none	0.00163185
none	0.00188809
none	0.00147055
none	0.00163826
none	0.000682914
none	0.00111829
none	0.00129344
none	0.00176792
none	0.00186595
none	0.00154431
none	0.00163837
none	0.00188411
none	0.00144649
none	0.000870735
none	0.00134097
none	0.00130179
none	0.00112726
