type	phastCons
moderate	0.21653476
moderate	0.14912986570113235
moderate	0.15154174848268473
moderate	0.17326472882169422
moderate	0.1261223589126823
moderate	0.12239492000000002
moderate	0.07543127418930598
moderate	0.12125798528261784
moderate	0.09196611648522385
moderate	0.09079086450863769
moderate	0.0864388311071503
moderate	0.05997108208955224
moderate	0.058031389999999995
moderate	0.08565311000000002
moderate	0.11546101420121897
moderate	0.05310595470226489
moderate	0.07983012682506753
moderate	0.07873110475166561
moderate	0.11448231886311942
moderate	0.07740886
moderate	0.06438033296212765
moderate	0.10408661457315883
moderate	0.0744460055399446
moderate	0.10415593966396482
moderate	0.09064237284910603
moderate	0.09598585014149859
moderate	0.07627948999999999
moderate	0.05716157
moderate	0.03464422048950152
moderate	0.04446733321001957
moderate	0.05803617999999999
moderate	0.04620273047823237
moderate	0.047696078235305875
moderate	0.09325290000000001
moderate	0.09503130000000001
moderate	0.1228847223055539
moderate	0.15452710282256035
moderate	0.1124029314233849
moderate	0.13548434504356366
moderate	0.11028766424671506
moderate	0.11844954201831927
moderate	0.1215520074423272
moderate	0.11207757363662872
moderate	0.10402646
moderate	0.15271384003236552
moderate	0.09289784854819515
moderate	0.06931891681083188
moderate	0.10853032605508012
moderate	0.09016430342786286
moderate	0.15311982760344792
moderate	0.10833945395435246
moderate	0.12168280572941745
moderate	0.10329872709148073
moderate	0.0528379385046367
moderate	0.08663710555682537
moderate	0.1261672458166014
moderate	0.143008192790892
moderate	0.12239528149727756
moderate	0.09825723257232574
moderate	0.1213141992730817
moderate	0.15525599999999998
moderate	0.12811330278232405
moderate	0.09571002029857908
moderate	0.07960217
moderate	0.11065315346846533
moderate	0.11875089999999998
moderate	0.09386683538078505
moderate	0.10158086911055599
moderate	0.07116835273907235
moderate	0.09494370999999999
moderate	0.09350908467949168
moderate	0.08070785635719233
moderate	0.1196922030779692
moderate	0.10605643416787006
moderate	0.10808777667756876
moderate	0.08574678309293969
moderate	0.07271565280260278
moderate	0.09735527219426193
moderate	0.07908781347962382
moderate	0.0862104570567554
moderate	0.09092634
moderate	0.08890453845076342
moderate	0.14113358866411335
moderate	0.10320387313205247
moderate	0.09790266694231961
moderate	0.15650875626880642
moderate	0.185659903076564
moderate	0.10792443742835883
moderate	0.23733508331840172
moderate	0.15958154417554601
moderate	0.16436620577267227
moderate	0.19020103
moderate	0.17319325295384552
moderate	0.14774958082250245
moderate	0.19253204828581297
moderate	0.09433464
moderate	0.10924941999999999
moderate	0.11824789999999998
moderate	0.14394507177608265
moderate	0.1495549728788455
moderate	0.08437805621943782
moderate	0.08614662869458127
moderate	0.13959041819163615
moderate	0.07226729
moderate	0.11387888059029963
moderate	0.08291128716843002
moderate	0.08758752712255898
moderate	0.06944461458395884
moderate	0.09817318632902726
moderate	0.08579746455779728
moderate	0.11530738307383072
moderate	0.07625763742362576
moderate	0.08194487507089582
moderate	0.07127489170993266
moderate	0.10380882871803145
moderate	0.07059669900970292
moderate	0.09308478953787497
moderate	0.11677771222287778
moderate	0.14677540122993848
moderate	0.1436066904015661
moderate	0.06696351287688442
moderate	0.1616364036359636
moderate	0.10527552808966255
moderate	0.07451139999999999
moderate	0.17307060674697827
moderate	0.06430990565565818
moderate	0.142471758504456
moderate	0.1242881467779833
moderate	0.07866774332256676
moderate	0.21282229177708226
moderate	0.10233346231280341
moderate	0.15089148401649372
moderate	0.06694827188256319
moderate	0.09885139247138483
moderate	0.08008065132959961
moderate	0.0781589659949989
moderate	0.12445475513428121
moderate	0.10979238398016515
moderate	0.07936275000000001
moderate	0.04997817146472636
moderate	0.08019528421516917
moderate	0.05193602865170994
moderate	0.047404144041440416
moderate	0.03692315153696926
moderate	0.060596544786651586
moderate	0.05780220335556902
moderate	0.04791214702823775
moderate	0.07972289277107228
moderate	0.09451468455946321
moderate	0.12028526711602698
moderate	0.11093766892041577
moderate	0.06946184093482127
moderate	0.1584349552035837
moderate	0.08218438815611845
moderate	0.09628779153174571
moderate	0.04911582031445973
moderate	0.060009303992355066
moderate	0.048232179119109306
moderate	0.10998357999999998
moderate	0.13620764775898456
