"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008201","heparin binding","21/981","176/18737",0.119318181818182,2.27896510981373,4.0069573515007,0.00036389997892332,0.00763465575240065,0.00609311282057622,"VEGFA/ALK/COL13A1/COL5A3/RSPO3/ADAMTS3/APOB/APOE/APOH/BMP4/COL11A1/COL17A1/FBN1/FGFR2/FGFR4/LPL/PTPRC/THBS3/AOC1/CFH/LPA",21
"GO:0140296","general transcription initiation factor binding","10/981","53/18737",0.188679245283019,3.60375435154732,4.46173105896897,0.000368952436408969,0.00763465575240065,0.00609311282057622,"MED1/ESR1/TAF13/CAND2/MTOR/RUVBL1/NOP58/ERCC1/NR3C1/HHEX",10
"GO:0097367","carbohydrate derivative binding","153/981","2253/18737",0.0679094540612517,1.29706365009753,3.53345187234252,0.000374792191481487,0.00763465575240065,0.00609311282057622,"RUNX3/ACSL1/SYN2/VEGFA/SLK/ALK/NSF/ATP2B1/CCT3/ERBB4/MYO6/RAB5B/DMBT1/SRPK1/BMPR1B/ATM/DNM1/KCNJ11/CLN3/KIF3A/DNAH2/MYO9A/TUBB3/KIF3C/SNRK/PRKG2/KIF1B/ADCY9/RAD50/DNM2/GCKR/KIF6/KIF15/MFHAS1/RAD51B/MRAS/TTK/SRPK2/GCK/COL13A1/HCN4/HIPK1/ATP9A/DNM3/MARK3/PDE10A/MAP2K5/MAPK13/MAPK14/MAP2K6/ABCG5/COL5A3/DNAH10/ABCB10/NEK7/NEK6/UBE2G1/ABCG8/TRAP1/CHD1L/ZRANB3/IFIH1/MAST4/RSPO3/MARK4/TTLL11/MAGI3/CHD9/MPPED2/MTOR/RUVBL1/TYK2/RPS6KA4/RAB27B/EEFSEC/DGKD/RTEL1/PNPLA3/NT5C2/ACSF3/UBE2E2/HELZ2/SPG7/WNK1/DGKB/STK38/ATAD5/ITPK1/SIK3/NME7/KALRN/DEFB136/PIGU/ADAMTS3/MYH7B/ACTB/APOB/APOE/APOH/GLB1/BMP4/SMARCA4/CAMK2B/CAMK4/CKB/CKM/COL11A1/COL17A1/CPS1/SCARB1/ACSL6/DPEP1/ERCC2/PTK2/FBN1/FES/FGFR2/FGFR3/FGFR4/FLT3/GNA12/GNAS/HK1/IDE/IL2/INSR/JAK2/KDR/LPL/LRP1/MET/NOS2/NTRK1/PRKCA/PRKCE/PRKCQ/PTPRC/RAB3D/THBS3/TOP1/TTN/PDE4B/ACAN/ADCY5/ADCY3/RUNX2/RUNX1/ABCG2/AOC1/ARL17B/CFH/LPA/SLC22A5",153
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","28/981","268/18737",0.104477611940299,1.99551173794635,3.85826866510741,0.000402509436175158,0.00792155479469897,0.0063220829653387,"NFATC2/BCL11A/CUX2/SREBF2/PITX2/OVOL1/FOXK1/GTF2IRD1/TBX21/FOXO1/JPH2/FOXP1/PRDM16/NKX6-3/ZBTB4/TRPS1/MLXIPL/FOXP2/GLIS3/MYPOP/BACH2/NR3C1/HHEX/PRRX1/PPARG/ZFHX3/ETV7/FOXO3",28
"GO:0032559","adenyl ribonucleotide binding","109/981","1517/18737",0.0718523401450231,1.37237237237237,3.55593687580243,0.000403279153184675,0.00792155479469897,0.0063220829653387,"RUNX3/ACSL1/SYN2/SLK/ALK/NSF/ATP2B1/CCT3/ERBB4/MYO6/SRPK1/BMPR1B/ATM/KCNJ11/KIF3A/DNAH2/MYO9A/KIF3C/SNRK/PRKG2/KIF1B/ADCY9/RAD50/KIF6/KIF15/RAD51B/TTK/SRPK2/GCK/HCN4/HIPK1/ATP9A/MARK3/PDE10A/MAP2K5/MAPK13/MAPK14/MAP2K6/ABCG5/DNAH10/ABCB10/NEK7/NEK6/UBE2G1/ABCG8/TRAP1/CHD1L/ZRANB3/IFIH1/MAST4/MARK4/TTLL11/MAGI3/CHD9/MPPED2/MTOR/RUVBL1/TYK2/RPS6KA4/DGKD/RTEL1/NT5C2/ACSF3/UBE2E2/HELZ2/SPG7/WNK1/DGKB/STK38/ATAD5/ITPK1/SIK3/NME7/KALRN/MYH7B/ACTB/SMARCA4/CAMK2B/CAMK4/CKB/CKM/CPS1/ACSL6/ERCC2/PTK2/FES/FGFR2/FGFR3/FGFR4/FLT3/HK1/IDE/INSR/JAK2/KDR/MET/NTRK1/PRKCA/PRKCE/PRKCQ/TOP1/TTN/PDE4B/ADCY5/ADCY3/RUNX2/RUNX1/ABCG2/SLC22A5",109
"GO:0003712","transcription coregulator activity","46/981","526/18737",0.0874524714828897,1.67033329069817,3.66536423196699,0.00046810730769942,0.00903364979770811,0.007209630556257,"HMGA2/PML/BCL11A/NAB1/ZFPM1/IRF4/SMAD7/MED1/DNMT3A/NCOA1/NCOR2/CBFA2T3/PHF2/RBCK1/MED24/SUFU/ABT1/KDM2B/CCAR1/PRDM16/SSBP3/MAMSTR/SUPT3H/GMNN/PEX14/RUVBL1/NCOA6/HDAC9/NUCKS1/JAZF1/CRTC1/DOT1L/ARID5B/HELZ2/MAML3/IRF2BP1/TOX3/ZMIZ1/TOX2/BCL3/SMARCA4/CCND1/ETS1/NRG1/RALY/WNT4",46
"GO:0016772","transferase activity, transferring phosphorus-containing groups","70/981","894/18737",0.0782997762863535,1.49551774544078,3.56857154383766,0.000484604445817005,0.00919077397239147,0.00733502917987989,"SLK/ALK/CDKN1A/ERBB4/SRPK1/BMPR1B/ATM/SNRK/PRKG2/PIK3R3/TTK/SRPK2/TERT/GCK/FHIT/HIPK1/EFEMP1/TNKS/MARK3/MAP2K5/MAPK13/MAPK14/MAP2K6/CRIM1/NEK7/NEK6/POLD3/CARD11/MAST4/MARK4/MMD2/MAGI3/MTOR/TYK2/RPS6KA4/DGKD/NT5C2/WNK1/PEAK1/DGKB/STK38/HYKK/ITPK1/SIK3/NME7/KALRN/CAMK2B/CAMK4/CCND1/CCNE1/CKB/CKM/PTK2/FES/FGFR2/FGFR3/FGFR4/FLT3/HK1/IGF2R/INSR/JAK2/KDR/MET/NTRK1/PRKCA/PRKCE/PRKCQ/TOP1/TTN",70
"GO:0030554","adenyl nucleotide binding","114/981","1612/18737",0.0707196029776675,1.35073720794348,3.46217840731527,0.000535747897098131,0.00998852011538887,0.00797169930740126,"RUNX3/ACSL1/SYN2/SLK/ALK/NSF/ATP2B1/CCT3/ERBB4/MYO6/SRPK1/BMPR1B/ATM/KCNJ11/KIF3A/DNAH2/MYO9A/KIF3C/SNRK/PRKG2/KIF1B/ADCY9/RAD50/KIF6/KIF15/RAD51B/TTK/SRPK2/GCK/HCN4/HIPK1/ATP9A/MARK3/PDE10A/MAP2K5/MAPK13/MAPK14/MAP2K6/ABCG5/DNAH10/ABCB10/HIBADH/NEK7/GMDS/NEK6/UBE2G1/ABCG8/RNLS/UXS1/TRAP1/CHD1L/ZRANB3/IFIH1/MAST4/MARK4/TTLL11/MAGI3/CHD9/MPPED2/MTOR/RUVBL1/TYK2/RPS6KA4/DGKD/RTEL1/NT5C2/ACSF3/UBE2E2/HELZ2/SPG7/WNK1/DGKB/STK38/ATAD5/ITPK1/SIK3/NME7/KALRN/MYH7B/ACTB/SMARCA4/CAMK2B/CAMK4/CKB/CKM/CPS1/ACSL6/ERCC2/PTK2/FES/FGFR2/FGFR3/FGFR4/FLT3/HK1/IDE/INSR/JAK2/KDR/MET/NOS2/NTRK1/PRKCA/PRKCE/PRKCQ/TOP1/TTN/PDE4B/ADCY5/ADCY3/RUNX2/RUNX1/ABCG2/SLC22A5",114
"GO:0031625","ubiquitin protein ligase binding","30/981","301/18737",0.0996677740863787,1.90364432523596,3.71490573479317,0.000564256177740325,0.010344696591906,0.00825595881114792,"TRAF1/HERC2/CDKN1A/PML/NFKBIA/LTBR/PTPN22/TRAF3/FAF1/MFHAS1/SMAD7/SMAD3/FHIT/WFS1/SMAD6/SLC22A18/KCNH2/TRIOBP/FOXO1/NEK6/UBE2G1/LRPPRC/TRIB1/KDM4A/BCL2/CKB/CLU/EGR2/SCN5A/MC4R",30
"GO:0030234","enzyme regulator activity","97/981","1338/18737",0.0724962630792227,1.38467123477614,3.43206890546366,0.000632399928808239,0.0114039331424437,0.0091013208045914,"CAV1/VAV2/ACSL1/VEGFA/HERC2/ALK/CDKN1A/MYO9A/BIN1/PIK3R3/RAD50/FAF1/ITIH4/GCKR/PSMD2/ARHGEF25/BSN/SH3PXD2A/CYTH3/MMP24/PKIG/RBCK1/SPRY2/ESR1/RABGAP1L/CRIM1/RGS14/VAV3/FAM13A/CYB5B/DOCK6/GPSM1/ARAP1/ARHGAP26/RGL3/TBC1D5/PLCE1/SIPA1L3/RALGPS1/ARHGAP15/ARHGAP10/RGS17/ELMO1/RAPGEF6/STARD13/BCAS3/ACAP1/DOCK3/GPR158/WNK1/PPP2R3A/NAA25/DENND1A/TRIB1/FNIP1/RAB3GAP1/EIF2B5/DENND1B/PHACTR1/NANOS2/KALRN/THADA/PREX1/ITPRIP/RAPGEFL1/APOC1/APOE/APOH/C3/SERPINA6/CCND1/CCND2/CCNE1/MGAT5/PPP1R1B/DPEP1/FLT3/GNA12/GNAS/NRG1/IGF2/IL2/INSR/NF1/PRKCE/TGFA/TGFB1/TTN/UGT1A1/APOC2/CCNI2/CCZ1/LPA/UGT1A10/UGT1A6/UGT1A7/UGT1A9",97
