IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets.
Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID			NCBI ID of Gene A Organism
K.) ORGANISM_B_ID			NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 4.4.222
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
RP23-396M19.2	ETG4478	Myh10	MSN	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	HEL70	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-333D2.2	ETG4486	Cdc6	MST1R	CDC18L	CD136|CDw136|PTK8|RON	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66591	ETG4486	Mad2l1bp	MST1R	0610009D16Rik|2510031P20Rik|AU018945|AW550977|C76045|CMT2A|CMT2B|Mad2lbp|mKIAA0110	CD136|CDw136|PTK8|RON	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG218885	ETG4486	Oxnad1	MST1R	2410002F01Rik|AW492292|BC019806	CD136|CDw136|PTK8|RON	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-458A23.2	ETG4522	Cbx4	MTHFD1	MPc2|PC2	MTHFC|MTHFD	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19211	ETG4552	Pten	MTRR	2310035O07Rik|A130070J02Rik|AI463227|B430203M17Rik|MMAC1|TEP1	MSR|cblE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56637	ETG4552	Gsk3b	MTRR	7330414F15Rik|8430431H08Rik|C86142|GSK-3|GSK-3beta|GSK3	MSR|cblE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG69562	ETG4552	Cdk13	MTRR	2310015O17Rik|Cdc2l5	MSR|cblE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG229841	ETG4552	Cenpe	MTRR	312kDa|AU019344|BC049989|C530022J18|CENP-E|Kif10	MSR|cblE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG26380	ETG4594	Esrrb	MUT	Err2|Errb|Estrrb|Nr3b2	MCM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG13006	ETG4597	Smc3	MVD	Bamacan|Cspg6|HCAP|Mmip1|SMC-3|SmcD	FP17780|MDDase|MPD	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-414L19.3	ETG4597	Med22	MVD	AW212655|AW558812|Surf-5|Surf5	FP17780|MDDase|MPD	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG17187	RP11-549L6.1	Max	MXI1	AA960152|AI875693|bHLHd4|bHLHd5|bHLHd6|bHLHd7|bHLHd8	MAD2|MXD2|MXI|bHLHc11	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP24-89N4.3	ETG4605	Pank4	MYBL2	D030031I12Rik|R75150	B-MYB|BMYB	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG17187	ETG4609	Max	MYC	AA960152|AI875693|bHLHd4|bHLHd5|bHLHd6|bHLHd7|bHLHd8	MRTL|MYCC|bHLHe39|c-Myc	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG26380	ETG4619	Esrrb	MYH1	Err2|Errb|Estrrb|Nr3b2	HEL71|MYHSA1|MYHa|MyHC-2X/D|MyHC-2x	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16554	ETG4622	Kif13b	MYH4	5330429L19Rik|6030414C01|AI429803|C130021D12Rik|GAKIN	MYH2B|MyHC-2B|MyHC-IIb	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-328K2.8	ETG4624	Brca1	MYH6	-	ASD3|CMD1EE|CMH14|MYHC|MYHCA|SSS3|alpha-MHC	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	RP1-68O2.1	Myo1c	MYH9	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	BDPLT6|DFNA17|EPSTS|FTNS|MHA|NMHC-II-A|NMMHC-IIA|NMMHCA	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67268	RP1-68O2.1	Myl12a	MYH9	2900073G15Rik|AI838292|C80200	BDPLT6|DFNA17|EPSTS|FTNS|MHA|NMHC-II-A|NMMHC-IIA|NMMHCA	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG68653	RP1-68O2.1	Samm50	MYH9	1110030L07Rik	BDPLT6|DFNA17|EPSTS|FTNS|MHA|NMHC-II-A|NMMHC-IIA|NMMHCA	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	RP1-68O2.1	Myh10	MYH9	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	BDPLT6|DFNA17|EPSTS|FTNS|MHA|NMHC-II-A|NMMHC-IIA|NMMHCA	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16576	ETG4628	Kif7	MYH10	-	NMMHC-IIB|NMMHCB	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG104859	ETG4628	Tecpr2	MYH10	4930573I19Rik|AI604920|mKIAA0297	NMMHC-IIB|NMMHCB	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4637	Myh9	MYL6	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4637	Myo1c	MYL6	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG20419	ETG4637	Shcbp1	MYL6	mPAL	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66914	ETG4637	Vps28	MYL6	1110014J03Rik|AI847241|D730005C08Rik	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67268	ETG4637	Myl12a	MYL6	2900073G15Rik|AI838292|C80200	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4637	Calml3	MYL6	2310068O22Rik|AI326174	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG72320	ETG4637	2510003E04Rik	MYL6	0710007C18Rik|KBP|mKIAA1279	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4637	Myh10	MYL6	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	ESMLC|LC17|LC17-GI|LC17-NM|LC17A|LC17B|MLC-3|MLC1SM|MLC3NM|MLC3SM	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4638	Myh9	MYLK	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	AAT7|KRP|MLCK|MLCK1|MLCK108|MLCK210|MSTP083|MYLK1|smMLCK	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4638	Myo1c	MYLK	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	AAT7|KRP|MLCK|MLCK1|MLCK108|MLCK210|MSTP083|MYLK1|smMLCK	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4641	Actb	MYO1C	Actx|E430023M04Rik|beta-actin	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12488	ETG4641	Cd2ap	MYO1C	AL024079|C78928|METS-1|Mets1	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4641	Myh9	MYO1C	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19046	ETG4641	Ppp1cb	MYO1C	1200010B19	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22003	ETG4641	Tpm1	MYO1C	AA986836|AI854628|TM2|Tm3|Tmpa|Tpm-1|alpha-TM	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23790	ETG4641	Coro1c	MYO1C	AL022675|AW455561|AW548837	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	ETG4641	Tmod3	MYO1C	U-Tmod|UTMOD	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG53598	ETG4641	Dctn3	MYO1C	p24	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG4641	Lima1	MYO1C	Eplin	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
DN-393H17.5	ETG4641	Mis12	MYO1C	2510025F08Rik|AU044651|Misc12	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG68581	ETG4641	Tmed10	MYO1C	1110014C03Rik|Tmp21|p23|p24delta1	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4641	Calml3	MYO1C	2310068O22Rik|AI326174	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4641	Myh10	MYO1C	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG94186	ETG4641	Strn3	MYO1C	Gs2na|SG2NA	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG286940	ETG4641	Flnb	MYO1C	AL024016|Fln-b	MMI-beta|MMIb|NMI|myr2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4643	Actb	MYO1E	Actx|E430023M04Rik|beta-actin	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4643	Myh9	MYO1E	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4643	Myo1c	MYO1E	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19046	ETG4643	Ppp1cb	MYO1E	1200010B19	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	ETG4643	Tmod3	MYO1E	U-Tmod|UTMOD	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG4643	Lima1	MYO1E	Eplin	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4643	Calml3	MYO1E	2310068O22Rik|AI326174	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4643	Myh10	MYO1E	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	FSGS6|HuncM-IC|MYO1C	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4644	Actb	MYO5A	Actx|E430023M04Rik|beta-actin	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG14251	ETG4644	Flot1	MYO5A	reggie-2	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16402	ETG4644	Itga5	MYO5A	Cd49e|Fnra|VLA5	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4644	Myo1c	MYO5A	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19046	ETG4644	Ppp1cb	MYO5A	1200010B19	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22003	ETG4644	Tpm1	MYO5A	AA986836|AI854628|TM2|Tm3|Tmpa|Tpm-1|alpha-TM	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23790	ETG4644	Coro1c	MYO5A	AL022675|AW455561|AW548837	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	ETG4644	Tmod3	MYO5A	U-Tmod|UTMOD	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG4644	Lima1	MYO5A	Eplin	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4644	Calml3	MYO5A	2310068O22Rik|AI326174	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4644	Myh10	MYO5A	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG286940	ETG4644	Flnb	MYO5A	AL024016|Fln-b	GS1|MYH12|MYO5|MYR12	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4645	Actb	MYO5B	Actx|E430023M04Rik|beta-actin	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG14251	ETG4645	Flot1	MYO5B	reggie-2	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4645	Myo1c	MYO5B	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22003	ETG4645	Tpm1	MYO5B	AA986836|AI854628|TM2|Tm3|Tmpa|Tpm-1|alpha-TM	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23790	ETG4645	Coro1c	MYO5B	AL022675|AW455561|AW548837	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG4645	Lima1	MYO5B	Eplin	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4645	Calml3	MYO5B	2310068O22Rik|AI326174	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4645	Myh10	MYO5B	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	RP3-472A9.1	Actb	MYO6	Actx|E430023M04Rik|beta-actin	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12488	RP3-472A9.1	Cd2ap	MYO6	AL024079|C78928|METS-1|Mets1	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16402	RP3-472A9.1	Itga5	MYO6	Cd49e|Fnra|VLA5	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	RP3-472A9.1	Myh9	MYO6	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	RP3-472A9.1	Myo1c	MYO6	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22003	RP3-472A9.1	Tpm1	MYO6	AA986836|AI854628|TM2|Tm3|Tmpa|Tpm-1|alpha-TM	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	RP3-472A9.1	Tmod3	MYO6	U-Tmod|UTMOD	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	RP3-472A9.1	Calml3	MYO6	2310068O22Rik|AI326174	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	RP3-472A9.1	Myh10	MYO6	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	DFNA22|DFNB37	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-252M19.3	ETG4649	Naa10	MYO9A	2310039H09Rik|Ard1|Ard1a|Te2	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4651	Actb	MYO10	Actx|E430023M04Rik|beta-actin	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-174D24.4	ETG4651	Evpl	MYO10	-	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67200	ETG4651	Ccdc77	MYO10	2400002C23Rik|2700091N06Rik|AV168274	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG74781	ETG4651	Wipi2	MYO10	1110018O08Rik|2510001I10Rik	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-402H11.2	ETG4651	Cdk5rap2	MYO10	2900018K03Rik|an|mKIAA1633	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG231225	ETG4651	Tapt1	MYO10	4932414K18Rik	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4659	Actb	PPP1R12A	Actx|E430023M04Rik|beta-actin	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4659	Myh9	PPP1R12A	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4659	Myo1c	PPP1R12A	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19046	ETG4659	Ppp1cb	PPP1R12A	1200010B19	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23790	ETG4659	Coro1c	PPP1R12A	AL022675|AW455561|AW548837	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	ETG4659	Tmod3	PPP1R12A	U-Tmod|UTMOD	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56041	ETG4659	Uso1	PPP1R12A	115kDa|TAP|Vdp	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG4659	Lima1	PPP1R12A	Eplin	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	ETG4659	Calml3	PPP1R12A	2310068O22Rik|AI326174	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG72320	ETG4659	2510003E04Rik	PPP1R12A	0710007C18Rik|KBP|mKIAA1279	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4659	Myh10	PPP1R12A	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-101J23.1	ETG4659	Sept9	PPP1R12A	MSF1|Msf|PNUTL4|Sint1	M130|MBS|MYPT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	ETG4660	Actb	PPP1R12B	Actx|E430023M04Rik|beta-actin	MYPT2|PP1bp55	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG4660	Myh9	PPP1R12B	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	MYPT2|PP1bp55	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4660	Myo1c	PPP1R12B	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	MYPT2|PP1bp55	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19046	ETG4660	Ppp1cb	PPP1R12B	1200010B19	MYPT2|PP1bp55	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	ETG4660	Myh10	PPP1R12B	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	MYPT2|PP1bp55	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG26934	ETG4664	Racgap1	NAB1	AI227039|AI327394|Band25|GTPase|MgcRacGAP|gtl11|mKIAA1478	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG27418	ETG4664	Mkln1	NAB1	A130067F06Rik|AU015903|BB154892	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG51792	ETG4664	Ppp2r1a	NAB1	6330556D22Rik|PP2A|PR65	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG17313	ETG4670	Mgp	HNRNPM	Mglap	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19205	ETG4670	Ptbp1	HNRNPM	AA407203|AL033359|HNRPI|PTB-1|PTB2|PTB3|PTB4|Ptb|pPTB	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56399	ETG4670	Akap8	HNRNPM	1200016A02Rik|AA673585|AKAP95|AU015639	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG98758	ETG4670	Hnrnpf	HNRNPM	4833420I20Rik|AA407306|Hnrpf	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-374O4.1	ETG4670	Hnrnpa3	HNRNPM	2410013L13Rik|2610209F03Rik|2610510D13Rik|Hnrpa3	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG233908	ETG4670	Fus	HNRNPM	D430004D17Rik|D930039C12Rik|Fus1|Tls	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG243846	ETG4670	Ccdc9	HNRNPM	2600011L02Rik	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG4673	Myo1c	NAP1L1	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	NAP1|NAP1L|NRP	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-168M5.8	ETG4673	Cdca8	NAP1L1	4831429J16Rik|AU044747|BOR|Borealin|D4Ertd421e|DasraB|MESRGP	NAP1|NAP1L|NRP	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56150	ETG4673	Mad2l1	NAP1L1	AA673185|MAD2	NAP1|NAP1L|NRP	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
