gene_name	phast_value
AC105020.1	0.0282452518579686
ODF3L1	0.1095396012931034
DNM1P35	0.0779289757166332
RP11-24M17.4	0.1106705356442632
AC019294.1	0.2488831478537361
RP11-24M17.3	0.4228727272727273
MIR4313	0.1036547332185886
RP11-24M17.5	0.1460558787237793
RN7SL319P	0.1340766423357664
DNM1P49	0.1195922570016474
SNORD112	0.002875
UBE2Q2	0.0718975916121665
RN7SL510P	0.0407335907335907
FBXO22	0.0903760904170646
NRG4	0.1274726917392814
RP11-326L17.1	0.4656798825256975
C15orf27	0.0611619399237971
RP11-593F23.1	0.0254748332322619
ETFA	0.10931609063859
TYRO3P	0.3698388170055453
ISL2	0.1224204762732487
RP11-685G9.2	0.1158900203665987
RP11-685G9.4	0.1959751381215469
SCAPER	0.1148327746473818
RP11-331H13.1	0.3338389513108614
MIR3713	0.0561777777777777
RN7SKP217	0.1400323529411764
RCN2	0.1012137646175303
RN7SL278P	0.0587414965986394
KRT8P23	0.3440405965202983
PSTPIP1	0.0367535361804702
RP11-797A18.4	0.0251946902654867
RP11-797A18.3	0.0159574611748818
TSPAN3	0.0715883206565252
RP11-797A18.6	0.0545729166666666
PEAK1	0.1301647415517153
RP11-94P14.1	0.2448891013384321
RP11-741G21.1	0.2877967741935484
HMG20A	0.1160960488373519
RP11-307C19.1	0.0401298564928246
RP11-307C19.2	0.0387936140209508
LINGO1	0.0531044238336684
RP11-307C19.3	0.0519560250707642
CTD-2632K10.1	0.0436022684781253
CTD-2071N1.1	0.040580971659919
CSPG4P13	0.2026493844460014
RP11-114H24.2	0.1443324623911322
RP11-114H24.7	0.1100869407057111
RN7SL214P	0.0159115384615384
RP11-114H24.4	0.0827442208904109
RP11-114H24.3	0.0965659707724425
RP11-114H24.5	0.0706294663845792
TBC1D2B	0.0400464942522601
RP11-114H24.6	0.0507379310344827
MIR1827	0.0015538461538461
SH2D7	0.0398494207069589
SNORA63	0.0768968253968254
CIB2	0.037374846876276
IDH3A	0.0663356323543953
RP11-285A1.1	0.0541688244432936
ACSBG1	0.0655642985898927
RP11-762H8.3	0.0390166971805199
DNAJA4	0.0635179725028988
WDR61	0.0580490437158469
RP11-762H8.4	0.0749210314262691
RP11-762H8.2	0.1736661870503597
RP11-762H8.1	0.0279403039073806
CRABP1	0.0795763247755153
RP11-5O23.1	0.3502246998284734
IREB2	0.0623578858588698
RP11-650L12.1	0.0555595238095238
HYKK	0.075207990875239
AC027228.1	0.0783175355450237
PSMA4	0.0730104989839692
CHRNA5	0.0698449747899159
RP11-650L12.2	0.1701434540389972
CHRNA3	0.0843084194873247
CHRNB4	0.0788679995368404
RP11-335K5.2	0.0287072640278381
RP11-160C18.2	0.0964533746593277
RPL18P11	0.4417584905660377
RP11-160C18.4	0.0687521704814522
ADAMTS7	0.0627993068984663
MORF4L1	0.0644744486405695
RPL21P116	0.260055900621118
RNU6-415P	0.091381443298969
CTSH	0.032031770522846
RASGRF1	0.0358392304340847
RP11-16K12.1	0.0566004546746234
AC069082.1	0.0046119402985074
RP11-17L5.4	0.0460733095545268
MIR184	0.2258809523809523
HNRNPCP3	0.427624
ANKRD34C	0.0784809847748623
TMED3	0.0705450951640229
AC027811.1	0.0971294117647058
RP11-358L4.1	0.0030850661625708
KIAA1024	0.0680994594594594
RP11-621H8.2	0.2640886558627264
RP11-621H8.1	0.4773578947368421
RP11-591L14.2	0.3793417721518987
RP11-591L14.1	0.3154736842105263
RP11-38G5.3	0.3062009345794392
RNU6-667P	0.0022745098039215
RP11-38G5.2	0.0045197428833792
MTHFS	0.0482139039109648
RP11-38G5.4	0.0266451187335092
ST20-MTHFS	0.0681023039714867
ST20	0.1039296947271045
C15orf37	0.1534860710854947
C15ORF37	0.1651966824644549
RP11-81A1.3	0.4425994449583719
BCL2A1	0.0399545368440992
RP11-81A1.8	0.2213176620076238
AC015871.1	0.0399245014245014
ZFAND6	0.0531018318828812
SNORD112	0.0323428571428571
FAH	0.0338779348173085
RP11-2E17.2	0.04
RP11-2E17.1	0.042383606557377
LINC00927	0.0404886077878533
RP11-210M15.2	0.0697905420363401
ARNT2	0.0368471023364172
RP11-210M15.1	0.0391732699418911
RP11-379K22.2	0.0253666026871401
RP11-379K22.3	0.1035334572490706
hsa-mir-5572	0.009978102189781
RNU6-380P	0.0645794392523364
ABHD17C	0.0361808053938739
RP11-28H5.2	0.0026483739837398
KIAA1199	0.0379092058410754
MIR549	0.0012604166666666
RP11-351M8.2	0.0343505068529556
RP11-351M8.1	0.0232507543975859
MESDC2	0.048534932907198
RP11-775C24.3	0.0632484725050916
MIR4514	0.0251754385964912
MESDC1	0.2852759186351706
C15orf26	0.0712329907206123
ANP32BP3	0.4464475920679887
IL16	0.0521776237197187
RP11-761I4.4	0.0542803950137607
STARD5	0.0423539752825325
RP11-761I4.3	0.0458164148588725
TMC3	0.049628229876503
CTD-2240J17.1	0.0218060228208446
CTD-2034I4.1	0.0744905818104158
CTD-2034I4.2	0.0716508075473812
RP11-499F3.1	0.0849576107899807
RP11-499F3.2	0.064894523461385
RP11-276M12.1	0.06668919365499
RP11-597K23.1	0.3198434343434344
MEX3B	0.2521450504124656
AC026956.1	0.2298554216867469
RP11-597K23.2	0.0298235358751785
EFTUD1	0.0445357493171563
RNU1-77P	0.039074074074074
FAM154B	0.0635467203110166
RP13-98N21.3	0.0636741330080669
GOLGA6L10	0.1109458719781055
UBE2Q2P2	0.0857769647863458
RPL9P9	0.1078861442496976
RP13-608F4.8	0.0940564184852374
GOLGA6L9	0.1887022817025011
CSPG4P8	0.1518368941864387
RP11-152F13.3	0.1094336333804979
AC135995.1	0.2885833333333333
RN7SL61P	0.1498357142857143
RP13-608F4.1	0.1531509022118742
DNM1P38	0.1646020080321285
RPS17	0.0712123197903014
RP13-608F4.6	0.0443113207547169
RP13-98N21.2	0.062004408462029
RP13-996F3.5	0.1343454482916762
RP11-152F13.7	0.1642867975626269
RN7SL256P	0.0915535714285714
CSPG4P9	0.1780550961108627
AC126339.1	0.23625
RP13-608F4.5	0.2382901785714286
RP13-996F3.4	0.1173200879765396
UBE2Q2P3	0.0672139041549284
RPL9P8	0.0940277286905369
RP11-152F13.8	0.0971128369704749
GOLGA6L9	0.185438566552901
CSPG4P10	0.1591211357526881
RP13-996F3.3	0.130605978986193
AC010724.1	0.2516547619047619
RN7SL410P	0.1914428571428571
GOLGA6L10	0.1606815525251011
DNM1P42	0.1470711700844391
RPS17L	0.0532423924449108
RP11-152F13.10	0.0716038364779874
RP11-379H8.1	0.0639370378981632
CPEB1	0.0954024720334651
RP11-752G15.3	0.0908342137973896
AP3B2	0.094493423391397
RP11-752G15.4	0.4096666666666667
AC105339.1	0.059879077615298
RP11-752G15.9	0.1162423265807243
AC105339.2	0.3039642857142857
RP11-752G15.8	0.1900660952694907
RP11-752G15.6	0.0912190275477946
SCARNA15	0.0871895953757225
FSD2	0.0767847127728805
WHAMM	0.0782072368421052
HOMER2	0.0646390584433519
RP11-382A20.5	0.0752970207253886
FAM103A1	0.0930133992991135
C15orf40	0.0608367742769708
RP11-382A20.7	0.0949396360679068
AC022558.1	0.1227762711864406
BTBD1	0.0948827282901066
RP11-90B9.2	0.042823417420276
RP11-382A20.6	0.0907060927696006
RP11-382A20.1	0.4464331683168317
MIR4515	0.0021358024691358
TM6SF1	0.0751300737022003
RP11-382A20.2	0.0082094736842105
HDGFRP3	0.0937197866978183
RP11-382A20.4	0.097964478375803
BNC1	0.1057444467582951
SH3GL3	0.0772518365633526
AC087738.1	0.0054520547945205
ADAMTSL3	0.0806684026472624
RNU6-401P	0.01690625
TUBA8P2	0.4076298076923077
RNU6-1339P	0.0424615384615384
AC027807.1	0.0014955752212389
RP11-342A23.1	0.1179945895868074
EFTUD1P1	0.0408001162865818
RP13-262C2.3	0.3029484382746653
RP11-182J1.16	0.1280503848127245
CSPG4P11	0.1762967177654472
AC103965.1	0.1661517466202179
AC136698.1	0.4476547619047619
RN7SL331P	0.0723144876325088
GOLGA6L4	0.1429893705710712
RP11-182J1.15	0.333421568627451
RP11-182J1.14	0.1583938461538461
RN7SL417P	0.0140818505338078
RP11-671M22.4	0.1843050847457627
AC136704.1	0.0916666666666666
DNM1P51	0.1752938891379052
CSPG4P5	0.1711146959186965
RP11-671M22.6	0.1073619415333701
RP11-182J1.13	0.1882584200857317
AC048382.4	0.1540584429824561
RP11-182J1.10	0.2895833333333333
RP11-182J1.11	0.005060606060606
GOLGA6L5	0.1441005599104143
RP11-182J1.12	0.0919778247866365
UBE2Q2P1	0.0518584481051399
LINC00933	0.1031180854413771
ZSCAN2	0.0786979597926224
RP11-182J1.5	0.1195260591283145
SCAND2P	0.1191477210822589
RP11-182J1.1	0.1405521531100478
EGLN1P1	0.2411128608923884
WDR73	0.0800186592950933
NMB	0.0766227074235808
SEC11A	0.0931976342399253
RP11-245C17.2	0.0312107243650047
ZNF592	0.0924016160847146
RP11-7M10.2	0.0586437364228819
ALPK3	0.0900608418569441
SNORA25	0.4906271186440678
SLC28A1	0.0564920762264814
RNU6-339P	0.0145140186915887
RNU6-796P	0.0260934579439252
RP11-255M6.1	0.4534936507936508
PDE8A	0.0755693672576966
RP11-561C5.1	0.3433798882681564
MKI67IPP8	0.4399702517162471
CSPG4P12	0.1566779419619013
RP11-561C5.4	0.0880695136955254
AC044860.1	0.4175
RN7SL428P	0.0890035335689045
GOLGA6L3	0.1013251341681574
RP11-561C5.5	0.0947339060374036
RP11-561C5.7	0.2729263392857143
AKAP13	0.0551176322247379
RNU7-79P	0.0027903225806451
CTD-2262B20.1	0.484423645320197
RP11-815J21.2	0.0466425419240953
RP11-815J21.4	0.0561122433074854
RP11-815J21.3	0.0407942732648615
RNU6-1280P	0.0031308411214953
RP11-815J21.1	0.067882140709561
RP11-158M2.2	0.0988346810422282
RP11-158M2.3	0.0606288676494411
RP11-158M2.4	0.0150159781761496
RP11-158M2.5	0.005603700848111
KLHL25	0.0442058642321048
MIR1276	0.0031807228915662
RP11-158M2.6	0.4824080459770115
RNU6-231P	0.3394174757281553
MIR548AP	0.0115208333333333
RP11-23A22.1	0.4561882352941176
RP11-553E24.3	0.1082123809523809
RP11-553E24.2	0.0849343481257303
RNA5SP400	0.0018198198198198
RP11-553E24.1	0.2201141439205955
AGBL1	0.0555335192665183
SNORD74	0.0247534246575342
AGBL1-AS1	0.0556790708478513
RP11-182L7.1	0.0059850746268656
RP11-133L19.2	0.0571901575973832
RP11-133L19.1	0.048865766673383
RP11-138H10.2	0.0738388801879404
RP11-648K4.2	0.0528642690262882
RNU6-185P	0.0740467289719626
LINC00052	0.0532287889775199
NTRK3	0.0538675511433585
MED28P6	0.4193766233766234
NTRK3-AS1	0.1025147515951355
MRPL46	0.0566407351460221
RP11-97O12.7	0.0541848597883097
MRPS11	0.0567249328364676
RP11-97O12.6	0.0450793444328824
DET1	0.1030581769513341
AC013489.1	0.0702211538461538
RP11-97O12.3	0.4636920289855072
RP11-97O12.2	0.1006005117707267
MIR1179	0.3316923076923077
MIR7-2	0.2417545454545454
AEN	0.0436419404751069
ISG20	0.0503174462643254
RP11-343B18.2	0.0601951588502269
ACAN	0.0601571921237067
HAPLN3	0.0473018158023883
MFGE8	0.0551728118421946
RP11-63A23.2	0.3307095115681233
KRT18P47	0.3793418628454452
AC067805.1	
RP11-320A16.1	0.3273603851444291
RP11-326A19.2	0.4451903225806451
RP11-326A19.4	0.0570382239103781
RP11-326A19.3	0.0954504201680672
ABHD2	0.0696120259003324
RNU7-195P	0.0011290322580645
HMGB1P8	0.3120179135932561
RP11-326A19.5	0.3423126843657817
RLBP1	0.054560380375326
FANCI	0.0893270770531829
POLG	0.1004187186809634
RP11-217B1.2	0.0054914337240757
LINC00925	0.1049496855345911
MIR9-3	0.0443777777777777
RHCG	0.0584160330377748
LINC00928	0.0842892099370935
RP11-429B14.4	0.1195350274725274
RP11-429B14.1	0.1010127325217201
TICRR	0.0773748448043184
RP11-429B14.3	0.0838776154757204
KIF7	0.0829429955210766
PLIN1	0.0592289716523932
PEX11A	0.0804705837173579
RPL36AP43	0.1664104234527687
WDR93	0.0795601415540668
RP11-300G22.2	0.0179866844207723
RNU6-132P	0.0703644859813084
MESP1	0.0690113207547169
MRPL15P1	0.384075959933222
MESP2	0.0544982104509663
ANPEP	0.0663519368158877
AP3S2	0.0683847107178714
C15orf38-AP3S2	0.0654829780464524
MIR5094	0.0084
RP11-493E3.1	0.422142091152815
MIR5009	0.58299
RNU6-1111P	0.0017289719626168
RNU7-111P	0.007258064516129
C15orf38	0.0415498848810437
RP11-493E3.2	0.1964377431906614
ZNF710	0.0720420466497556
MIR3174	0.0215172413793103
RP11-617F23.1	0.0785341219290264
IDH2	0.0545838129496402
CTD-2315E11.1	0.096065142560239
RN7SL755P	0.1997205387205387
SEMA4B	0.0743368463721118
RN7SL346P	0.0339349315068493
RPS12P26	0.2154494949494949
CIB1	0.0816356493984777
GDPGP1	0.1134452634122764
RP11-697E2.4	0.044438596491228
TTLL13	0.1008425961912164
RP11-697E2.6	0.0905627510704984
NGRN	0.0565064043311765
RP11-697E2.7	0.2028082298136646
RP11-697E2.10	0.3367445652173913
RP11-697E2.9	0.4420257261410788
AC091167.3	0.2275601826974745
RN7SL736P	0.0658827838827838
AC091167.1	0.3068915662650602
GABARAPL3	0.19560075634792
ZNF774	0.1035727180820335
NDUFA3P4	0.378672
IQGAP1	0.0758047112062161
RP11-154B12.3	0.0841279599271402
CRTC3	0.06723850079275
CTD-3065B20.2	0.006235197368421
CTD-3065B20.3	0.045111283143023
RP11-387D10.2	0.0762982889616406
CTD-3065B20.1	0.3747637540453075
RP11-387D10.3	0.0379723278411491
BLM	0.1004090252487233
SNORD18	0.0039428571428571
CTD-3094K11.1	0.0182809667673716
RN7SL363P	0.0623542435424354
FURIN	0.1347170915450326
FES	0.1008883463002814
MAN2A2	0.08516413806648
AC068831.15	0.0507234262125903
UNC45A	0.0896552646985029
HDDC3	0.1596749394673123
AC068831.3	0.0859524557956778
AC068831.6	0.1038108470036826
RCCD1	0.0579516363636363
PRC1	0.0826129097668131
PRC1-AS1	0.0836695691202872
Y_RNA	0.0015612244897959
VPS33B	0.0557110137258144
AC068831.10	0.1558255556349603
AC068831.11	0.5916238532110091
AC068831.12	0.1711201657458563
SV2B	0.0587278307508939
RP11-661P17.1	0.0575701461547856
RP11-692C24.1	0.0689768707482993
RP11-692C24.2	0.0653151853066579
RP11-692C24.3	0.3065827586206897
CTD-2343P13.1	0.4864152466367712
snoU13	0.000438775510204
SLCO3A1	0.0420099265547889
RP11-152L20.3	0.0663872321516737
RP11-24J19.1	0.0922581180620396
DUXAP6	0.1305424292845258
NPM1P5	0.4827541766109785
ST8SIA2	0.0572984205818346
snoU109	0.2311188811188811
ENO1P2	0.2829898720682303
RP11-763K15.1	0.0066887366818873
C15orf32	0.0732874694542492
LINC00930	0.0532901775147929
RP11-386M24.3	0.0186782979155043
RP11-386M24.6	0.0068615725359911
RP11-386M24.9	0.0179162866830351
FAM174B	0.0851204206981843
RP11-386M24.5	0.0905263157894736
RP11-386M24.8	0.0912186385609002
HMGN1P38	0.4210735163861824
RP11-386M24.4	0.1304811520312415
RP11-386M24.1	0.3709798850574712
CTD-2313J17.3	0.3125603621730382
CTD-2313J17.5	0.2098197004608295
ASB9P1	0.4863581336696091
CTD-2313J17.1	0.0701972837741243
RN7SL599P	0.0080342465753424
AC013394.2	0.0883541367915705
CHD2	0.0594029589805959
MIR3175	0.061012987012987
RGMA	0.0747858421765142
RP11-368J22.2	0.3248932419196866
AC112693.2	0.0387080181543116
RP11-326A13.1	0.0398706528370957
AC112693.1	0.0105168539325842
RP11-326A13.3	0.422051724137931
RP11-266O8.1	0.0541681450373063
RP11-164C12.2	0.0151484197660206
RP11-164C12.1	0.2612397137745975
RP11-739G5.1	0.0691583544429688
CTD-3049M7.1	0.0589809100173442
RP11-76E17.1	0.3195392156862745
RP11-76E17.2	0.0718179038449027
RP11-76E17.3	0.0667890215110178
RP11-76E17.4	0.0328196053196053
AC103996.1	0.0027327586206896
CTD-2643K12.2	0.0509206470940683
CTD-2643K12.3	0.0525699981237718
CTD-2643K12.1	0.3829499999999999
AC080032.1	0.0162446808510638
RP11-452K20.1	0.3245930521091811
MCTP2	0.0540059911759742
RP11-354B3.1	0.3204686274509803
RP11-4F5.2	0.0243052196053469
RP11-57P19.1	0.1075915841584158
CTD-2576F9.1	0.3131110340041638
CTD-2576F9.2	0.2971318373071528
RP11-255M2.1	0.0973781388478581
RP11-255M2.2	0.0594156353643513
CTD-2536I1.1	0.0725943673646608
LINC00924	0.0655626797586718
RP11-398J10.2	0.0566240763444779
RNU2-3P	0.0880628272251309
RP11-4G2.1	0.0672487527863284
RP11-236L14.1	0.0562167370644139
NR2F2-AS1	0.0794347002145075
RP11-327J17.2	0.0915802827111272
RP11-327J17.1	0.0835527747551686
AC016251.1	0.108018372703412
NR2F2	0.2309637721625017
MIR1469	0.34
RP11-522B15.3	0.070869249883836
AC087477.1	0.0818623188405797
RP11-522B15.6	0.28573546856465
RP11-522B15.4	0.0501556662515566
RP11-522B15.5	0.1502836580656485
PGAM1P12	0.4119237967914438
RP11-522B15.1	0.2481294117647059
RP11-522B15.7	0.0959922907488986
RN7SKP254	0.0467
CTD-2027G2.1	0.2271313868613138
FAM149B1P1	0.5565341614906832
SPATA8-AS1	0.0135987796250442
SPATA8	0.0314607094746295
RN7SKP181	0.0728101265822784
AC055873.1	0.0266263736263736
RP11-315L6.1	0.1162499363219561
CTD-2147F2.1	0.0839954263144757
RN7SL677P	0.0202076124567474
CTD-2147F2.2	0.0819740543919975
RNA5SP401	0.0104173228346456
RP11-461F11.1	0.0349224521072796
RP11-461F11.3	0.0442113492384418
LINC00923	0.073172043254517
RP11-753A21.2	0.0622469018112488
ARRDC4	0.0677013723864787
RP11-753A21.1	0.0483786194116284
AC144835.1	0.0420608108108108
RNU6-134P	0.0353571428571428
CTD-2544M6.1	0.064321957235174
RNU6-1186P	0.3061855670103092
CTD-2544M6.2	0.1059454826937963
RP11-183E24.1	0.2708333333333333
RP11-183E24.2	0.0427273631840796
RP11-167B3.1	0.0282405426558831
FAM169B	0.084512075730695
RP11-719C20.1	0.0636404886561954
RP11-35O15.1	0.238418052256532
IGF1R	0.0584396152871086
MIR4714	0.0693506493506493
RP11-654A16.1	0.0396413760969169
RP11-654A16.3	0.0715987164739359
PGPEP1L	0.0633190618207552
SYNM	0.056840418416758
RP11-6O2.4	0.2215371428571428
TTC23	0.0766345114489865
RP11-6O2.3	0.0391593987446316
AC022819.3	0.0486989769820971
LRRC28	0.0896547198783077
AC022819.1	0.2396287878787878
HSP90B2P	0.3295864093959731
HNRNPA1P62	0.3800357142857142
AC022819.2	0.1451531190926276
RP11-616M17.1	0.0226016
RP11-20G13.3	0.0397717314487632
RP11-20G13.2	0.0602026366149266
RP11-20G13.1	0.0214900497512437
MEF2A	0.0798098762233495
AC015660.1	0.0026666666666666
RPL7P5	0.3073994565217391
Y_RNA	0.0442826086956521
LYSMD4	0.0535524769101595
DKFZP779J2370	0.0941611687087653
AC090825.2	0.1224482758620689
DNM1P46	0.177284104459814
CTD-2054N24.1	0.2921940732132481
RN7SL484P	0.1681343873517786
AC090825.1	0.3134096385542169
CTD-2054N24.2	0.0571746855659812
CTD-3076O17.1	0.0965047418335089
ADAMTS17	0.0484034777021573
CTD-3076O17.2	0.0172547741034
RNA5SP402	0.0802090909090909
RP11-90E5.1	0.0088298515667949
SPATA41	0.0228206681668686
RP11-168G16.2	0.0857115242551095
CERS3	0.0729747512119556
RP11-526I2.5	0.2718810222036028
RNU6-322P	0.0112815533980582
PRKXP1	0.4147193144120899
RP11-526I2.1	0.0785374331550802
LINS	0.0998745383247458
RNU6-181P	0.4177383177570093
ASB7	0.0764592857723907
Y_RNA	0.0048105263157894
RP11-192M23.1	0.3810834697217676
RP11-66B24.5	0.080784006984472
RP11-66B24.3	0.3243658536585366
RP11-66B24.2	0.065356355562604
RP11-66B24.7	0.0692057237660721
RP11-66B24.1	0.0433604708594007
RP11-66B24.8	0.0534486456464154
ALDH1A3	0.0655355536710096
RP11-66B24.4	0.0566026464140306
LRRK1	0.0545388871953239
RP11-505E24.3	0.049267897578819
RP11-505E24.2	0.04993292769209
RP11-424I19.1	0.0140561440677966
RP11-424I19.2	0.0259986910994764
CHSY1	0.0589033197743078
VIMP	0.0689495810891681
SNRPA1	0.0485335801931314
RP11-299G20.2	0.0741824789223762
PCSK6	0.0470586184480025
RP11-299G20.3	0.0315879010695187
RP11-14C10.1	0.4745785876993166
RP11-14C10.2	0.3325873493975903
TM2D3	0.058047515285547
RNU6-807P	0.1031775700934579
TARSL2	0.0707495880687819
snoU13	0.0027941176470588
RP11-89K11.1	0.1004136089177891
DNM1P47	0.1801858519562755
CTD-2611K5.5	0.1250165168100078
RN7SL209P	0.0155818181818181
OR4F6	0.1593753846153846
OR4F15	0.1552994923857868
OR4F14P	0.1454877529286475
OR4F13P	0.05084633195223
OR4F28P	0.147454157782516
WBP1LP5	0.4127294685990338
AC140725.7	0.0223529411764705
OR4F4	0.1181802656546489
OR4G2P	0.1465193798449612
FAM138E	0.0498638743455497
MIR1302-10	0.0483657911595131
WASH3P	0.0568931421527282
DDX11L9	0.1068937426210153
DDX11L10	0.1275462416371507
WASH4P	0.1278388170055452
Z84812.4	0.0661241940956905
WASIR2	0.1259448961156278
IL9RP3	0.0599381259737369
POLR3K	0.0397604541678205
SNRNP25	0.0732394849785407
RHBDF1	0.0746536044160244
MPG	0.0460774273765118
NPRL3	0.0412459743162291
Z69720.2	0.0282881355932203
Z69666.2	0.0298415374241402
HBZ	0.1052966428178316
HBM	0.068934146152054
HBZP1	0.079451597051597
Z84721.4	0.2030259146341463
HBA2	0.1627372685185185
HBA1	0.1763997627520759
Y_RNA	0.0633106796116504
HBQ1	0.1801906721536351
LA16c-OS12.2	0.0113345521023766
LUC7L	0.0601545129028275
Z69890.1	0.3359026548672566
ITFG3	0.0652337420193231
ITFG3	0.0652337420193231
ITFG3	0.0760248565965583
ITFG3	0.0760248565965583
RGS11	0.0781450331988022
ARHGDIG	0.0782307746182938
PDIA2	0.1491400098425196
AXIN1	0.0490170309961063
MRPL28	0.1042636768447837
TMEM8A	0.0728810966281133
Z97634.3	0.067367912371134
NME4	0.0546132082386571
DECR2	0.0588303320202588
RAB11FIP3	0.0461014446623473
Y_RNA	0.0119900990099009
RP1-196A12.1	0.0444334305150631
AL049542.1	0.0193465346534653
CAPN15	0.0625297919762258
MIR5587	0.0003396226415094
MIR3176	0.0051
LA16c-366D1.3	0.1374058232027615
C16orf11	0.1067509300959467
PIGQ	0.087018025901295
NHLRC4	0.1213327999999999
RAB40C	0.0526870678424691
Z98881.1	0.0016428571428571
WFIKKN1	0.1223823288232882
C16orf13	0.1467295336787564
AL022341.1	0.0410907692307692
FAM195A	0.0734404082858
AL022341.3	0.0017925824175824
WDR90	0.1016215515845165
LA16c-349E10.1	0.1876330749354005
RHOT2	0.1287799310231565
RHBDL1	0.1763538225124855
LA16c-313D11.9	0.0685306122448979
STUB1	0.1548129958443521
JMJD8	0.1662826162994053
WDR24	0.1212785505753048
LA16c-313D11.12	0.0428477771525042
FBXL16	0.0859458364591147
LA16c-380A1.1	0.0049154135338345
METRN	0.0953809733538868
FAM173A	0.1279831766452251
CCDC78	0.0652268465584267
HAGHL	0.0880249126891734
NARFL	0.0609981860585644
MSLN	0.0463820335636722
MSLNL	0.0750671304597289
MIR662	0.3956421052631579
RPUSD1	0.0970105140186915
CHTF18	0.0825126851560037
GNG13	0.0409654660230226
PRR25	0.0621167597101793
LMF1	0.0702140815287621
LA16c-306A4.1	0.0614065598779557
LA16c-306A4.2	0.0412444208289054
LA16c-366D3.1	0.0510155983064695
RP11-161M6.2	0.0391206305688828
AC009041.2	0.0549368932038834
SOX8	0.1647034029389018
RP11-161M6.3	0.034033848041722
SSTR5-AS1	0.0360964762230585
RP11-161M6.5	0.0227711797307996
AC009041.1	0.0221018078020932
SSTR5	0.076678468789516
C1QTNF8	0.0386213141025641
LA16c-349E11.1	0.1063203483043079
LA16c-381G6.1	0.0302278623801466
CACNA1H	0.0551717616844931
RP11-616M22.1	0.0648608608608608
RP11-616M22.2	0.0170763116057233
RP11-616M22.3	0.0894407079646017
TPSG1	0.0446440255059606
TPSB2	0.0517910295616717
TPSAB1	0.0687713824636901
TPSD1	0.0550558026688232
RP11-616M22.5	0.0025067934782608
PRSS29P	0.0293928818244644
RP11-616M22.10	0.1263708513708513
RP11-616M22.9	0.1063359374999999
TPSP2	0.0496160032167269
RP11-616M22.7	0.0613695840554592
UBE2I	0.0376157786885245
LA16c-358B7.3	0.0231814328960645
RPS20P2	0.3121842857142857
BAIAP3	0.1035376941533021
TSR3	0.1167866766467065
GNPTG	0.0973215504418584
LA16c-316G12.2	0.0419592976855546
UNKL	0.0530988224338952
AL031721.1	0.0014592592592592
LA16c-312E8.2	0.0285481698389458
C16orf91	0.0509516717008644
CCDC154	0.0513032239040691
CLCN7	0.0439826736711586
LA16c-390E6.5	0.0015463041631265
LA16c-390E6.4	0.0006744966442953
LA16c-390E6.3	0.0102795291300877
RPS3AP2	0.3255
PTX4	0.1150419896640826
TELO2	0.0715278719177281
IFT140	0.0470557118130679
LA16c-385E7.1	0.0551154979375368
TMEM204	0.0348969248503328
LA16c-425C2.1	0.0169868791002811
LA16c-395F10.2	0.0509911079793302
CRAMP1L	0.0379872529885337
LA16c-395F10.1	0.154343339587242
LA16c-431H6.6	0.0411321960445856
HN1L	0.0360608532778355
MAPK8IP3	0.0525342480704763
LA16c-329F2.1	0.0135674486803519
MIR3177	0.0035243902439024
LA16c-361A3.3	0.0156960227272727
NME3	0.1623508650519031
MRPS34	0.2039052132701422
EME2	0.0827678193366266
SPSB3	0.0942958384837247
NUBP2	0.075725003973931
IGFALS	0.1535183154200482
HAGH	0.0558605542359461
FAHD1	0.064173325277547
MEIOB	0.0679658133248529
LA16c-429E7.1	0.0821875
AL499628.1	0.0097307692307692
XX-DJ76P10__A.2	0.0076555639666919
RN7SL367P	0.0900357142857142
HS3ST6	0.0571225279449699
MSRB1	0.0434897400820793
RPL3L	0.0700668965011369
NDUFB10	0.0932029983792544
RPS2	0.1929797080811676
SNORA10	0.3627593984962406
SNORA64	0.2880970149253731
AC005363.9	0.2882678062678063
SNHG9	0.1077422867513611
RNF151	0.1459767765908035
TBL3	0.1140540515738276
NOXO1	0.0575652009097801
AC005606.1	0.0215108864696734
GFER	0.0832466836014676
AC005606.14	0.057823207443897
SYNGR3	0.1139393414211438
AC005606.15	0.1763411927877947
ZNF598	0.1001481511914544
NPW	0.0475180978762696
RN7SL219P	0.0881598639455782
SLC9A3R2	0.0831121351766513
NTHL1	0.0549457277694982
TSC2	0.0679808247072798
PKD1	0.1151661192227002
MIR1225	0.4639111111111111
RP11-304L19.1	0.1245854636591478
RP11-304L19.3	0.0211920801092398
RP11-304L19.4	0.1702876984126984
RP11-304L19.2	0.0296487523992322
Y_RNA	0.13323
MIR4516	0.003
MIR3180-5	0.009156862745098
RAB26	0.0611278904437626
RP11-304L19.5	0.077517793594306
SNORD60	0.2397831325301204
TRAF7	0.0615707471469329
CASKIN1	0.1246478312567854
MLST8	0.0803491971367769
AC009065.3	0.011626168224299
BRICD5	0.0962687175685693
RP11-304L19.8	0.0652283737024221
PGP	0.1900455353966559
E4F1	0.0907974870657797
RP11-304L19.12	0.0523722448979591
DNASE1L2	0.1223656767955801
ECI1	0.0665172013017201
RP11-304L19.11	0.1099121621621621
RNPS1	0.0735256586258743
AC009065.1	0.0676900999302812
AC009065.2	0.2303617021276595
MIR940	0.0207973024316109
MIR3677	0.01275
MIR4717	0.0768472222222222
ABCA3	0.0582971202170628
